Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,070339,2018,04,29,17.6,1,Y
IDCJAC0010,070339,2018,04,30,20.2,1,Y
IDCJAC0010,070339,2018,05,01,22.8,1,N
IDCJAC0010,070339,2018,05,02,20.2,1,N
IDCJAC0010,070339,2018,05,03,24.1,1,N
IDCJAC0010,070339,2018,05,04,15.7,1,N
IDCJAC0010,070339,2018,05,05,19.9,1,N
IDCJAC0010,070339,2018,05,06,19.6,1,N
IDCJAC0010,070339,2018,05,07,19.9,1,N
IDCJAC0010,070339,2018,05,08,21.6,1,N
IDCJAC0010,070339,2018,05,09,20.6,1,N
IDCJAC0010,070339,2018,05,10,15.5,1,N
IDCJAC0010,070339,2018,05,11,12.1,1,N
IDCJAC0010,070339,2018,05,12,13.6,1,N
IDCJAC0010,070339,2018,05,13,16.9,1,N
IDCJAC0010,070339,2018,05,14,17.2,1,N
IDCJAC0010,070339,2018,05,15,15.9,1,N
IDCJAC0010,070339,2018,05,16,15.1,1,N
IDCJAC0010,070339,2018,05,17,16.1,1,N
IDCJAC0010,070339,2018,05,18,18.3,1,N
IDCJAC0010,070339,2018,05,19,15.1,1,N
IDCJAC0010,070339,2018,05,20,16.3,1,N
IDCJAC0010,070339,2018,05,21,,,
IDCJAC0010,070339,2018,05,22,19.3,1,N
IDCJAC0010,070339,2018,05,23,15.5,1,N
IDCJAC0010,070339,2018,05,24,16.7,1,N
IDCJAC0010,070339,2018,05,25,16.6,1,N
IDCJAC0010,070339,2018,05,26,16.6,1,N
IDCJAC0010,070339,2018,05,27,16.3,1,N
IDCJAC0010,070339,2018,05,28,17.9,1,N
IDCJAC0010,070339,2018,05,29,16.8,1,N
IDCJAC0010,070339,2018,05,30,13.3,1,N
IDCJAC0010,070339,2018,05,31,13.0,1,N
IDCJAC0010,070339,2018,06,01,13.0,1,Y
IDCJAC0010,070339,2018,06,02,12.5,1,Y
IDCJAC0010,070339,2018,06,03,14.9,1,Y
IDCJAC0010,070339,2018,06,04,14.5,1,Y
IDCJAC0010,070339,2018,06,05,13.2,1,Y
IDCJAC0010,070339,2018,06,06,15.5,1,Y
IDCJAC0010,070339,2018,06,07,16.1,1,Y
IDCJAC0010,070339,2018,06,08,13.6,1,Y
IDCJAC0010,070339,2018,06,09,13.2,1,Y
IDCJAC0010,070339,2018,06,10,14.9,1,Y
IDCJAC0010,070339,2018,06,11,14.6,1,Y
IDCJAC0010,070339,2018,06,12,10.3,1,Y
IDCJAC0010,070339,2018,06,13,14.0,1,Y
IDCJAC0010,070339,2018,06,14,12.8,1,Y
IDCJAC0010,070339,2018,06,15,10.9,1,Y
IDCJAC0010,070339,2018,06,16,9.9,1,Y
IDCJAC0010,070339,2018,06,17,8.7,1,Y
IDCJAC0010,070339,2018,06,18,12.7,1,Y
IDCJAC0010,070339,2018,06,19,12.4,1,Y
IDCJAC0010,070339,2018,06,20,13.6,1,Y
IDCJAC0010,070339,2018,06,21,12.7,1,Y
IDCJAC0010,070339,2018,06,22,12.6,1,Y
IDCJAC0010,070339,2018,06,23,12.1,1,Y
IDCJAC0010,070339,2018,06,24,13.2,1,Y
IDCJAC0010,070339,2018,06,25,12.5,1,Y
IDCJAC0010,070339,2018,06,26,13.8,1,Y
IDCJAC0010,070339,2018,06,27,14.9,1,Y
IDCJAC0010,070339,2018,06,28,12.7,1,Y
IDCJAC0010,070339,2018,06,29,12.0,1,Y
IDCJAC0010,070339,2018,06,30,11.1,1,Y
IDCJAC0010,070339,2018,07,01,12.7,1,Y
IDCJAC0010,070339,2018,07,02,13.3,1,Y
IDCJAC0010,070339,2018,07,03,13.7,1,Y
IDCJAC0010,070339,2018,07,04,15.8,1,Y
IDCJAC0010,070339,2018,07,05,18.7,1,Y
IDCJAC0010,070339,2018,07,06,14.2,1,Y
IDCJAC0010,070339,2018,07,07,9.6,1,Y
IDCJAC0010,070339,2018,07,08,13.0,1,Y
IDCJAC0010,070339,2018,07,09,13.0,1,Y
IDCJAC0010,070339,2018,07,10,12.1,1,Y
IDCJAC0010,070339,2018,07,11,12.3,1,Y
IDCJAC0010,070339,2018,07,12,11.6,1,Y
IDCJAC0010,070339,2018,07,13,13.8,1,Y
IDCJAC0010,070339,2018,07,14,10.7,1,Y
IDCJAC0010,070339,2018,07,15,10.3,1,Y
IDCJAC0010,070339,2018,07,16,11.0,1,Y
IDCJAC0010,070339,2018,07,17,15.8,1,Y
IDCJAC0010,070339,2018,07,18,13.1,1,Y
IDCJAC0010,070339,2018,07,19,14.2,1,Y
IDCJAC0010,070339,2018,07,20,10.5,1,Y
IDCJAC0010,070339,2018,07,21,12.6,1,Y
IDCJAC0010,070339,2018,07,22,10.4,1,Y
IDCJAC0010,070339,2018,07,23,12.0,1,Y
IDCJAC0010,070339,2018,07,24,14.6,1,Y
IDCJAC0010,070339,2018,07,25,16.2,1,Y
IDCJAC0010,070339,2018,07,26,14.7,1,Y
IDCJAC0010,070339,2018,07,27,16.3,1,Y
IDCJAC0010,070339,2018,07,28,16.2,1,Y
IDCJAC0010,070339,2018,07,29,14.2,1,Y
IDCJAC0010,070339,2018,07,30,11.5,1,Y
IDCJAC0010,070339,2018,07,31,14.0,1,Y
IDCJAC0010,070339,2018,08,01,15.2,1,Y
IDCJAC0010,070339,2018,08,02,14.1,1,Y
IDCJAC0010,070339,2018,08,03,18.5,1,Y
IDCJAC0010,070339,2018,08,04,12.6,1,Y
IDCJAC0010,070339,2018,08,05,14.8,1,Y
IDCJAC0010,070339,2018,08,06,13.1,1,Y
IDCJAC0010,070339,2018,08,07,9.3,1,Y
IDCJAC0010,070339,2018,08,08,11.4,1,Y
IDCJAC0010,070339,2018,08,09,14.0,1,Y
IDCJAC0010,070339,2018,08,10,15.1,1,Y
IDCJAC0010,070339,2018,08,11,15.8,1,Y
IDCJAC0010,070339,2018,08,12,11.9,1,Y
IDCJAC0010,070339,2018,08,13,14.4,1,Y
IDCJAC0010,070339,2018,08,14,17.5,1,Y
IDCJAC0010,070339,2018,08,15,16.6,1,Y
IDCJAC0010,070339,2018,08,16,14.2,1,Y
IDCJAC0010,070339,2018,08,17,12.9,1,Y
IDCJAC0010,070339,2018,08,18,9.9,1,Y
IDCJAC0010,070339,2018,08,19,10.5,1,Y
IDCJAC0010,070339,2018,08,20,11.7,1,Y
IDCJAC0010,070339,2018,08,21,13.0,1,Y
IDCJAC0010,070339,2018,08,22,13.6,1,Y
IDCJAC0010,070339,2018,08,23,11.4,1,Y
IDCJAC0010,070339,2018,08,24,15.1,1,Y
IDCJAC0010,070339,2018,08,25,15.9,1,Y
IDCJAC0010,070339,2018,08,26,17.5,1,Y
IDCJAC0010,070339,2018,08,27,13.2,1,Y
IDCJAC0010,070339,2018,08,28,11.4,1,Y
IDCJAC0010,070339,2018,08,29,13.1,1,Y
IDCJAC0010,070339,2018,08,30,14.3,1,Y
IDCJAC0010,070339,2018,08,31,12.9,1,Y
IDCJAC0010,070339,2018,09,01,15.7,1,N
IDCJAC0010,070339,2018,09,02,13.8,1,N
IDCJAC0010,070339,2018,09,03,14.0,1,N
IDCJAC0010,070339,2018,09,04,14.3,1,N
IDCJAC0010,070339,2018,09,05,16.2,1,N
IDCJAC0010,070339,2018,09,06,14.2,1,N
IDCJAC0010,070339,2018,09,07,19.1,1,N
IDCJAC0010,070339,2018,09,08,13.8,1,N
IDCJAC0010,070339,2018,09,09,17.3,1,N
IDCJAC0010,070339,2018,09,10,19.5,1,N
IDCJAC0010,070339,2018,09,11,21.4,1,N
IDCJAC0010,070339,2018,09,12,21.2,1,N
IDCJAC0010,070339,2018,09,13,19.8,1,N
IDCJAC0010,070339,2018,09,14,20.9,1,N
IDCJAC0010,070339,2018,09,15,20.4,1,N
IDCJAC0010,070339,2018,09,16,13.9,1,N
IDCJAC0010,070339,2018,09,17,15.3,1,N
IDCJAC0010,070339,2018,09,18,20.0,1,N
IDCJAC0010,070339,2018,09,19,18.1,1,N
IDCJAC0010,070339,2018,09,20,17.6,1,N
IDCJAC0010,070339,2018,09,21,19.6,1,N
IDCJAC0010,070339,2018,09,22,22.2,1,N
IDCJAC0010,070339,2018,09,23,21.6,1,N
IDCJAC0010,070339,2018,09,24,16.0,1,N
IDCJAC0010,070339,2018,09,25,16.8,1,N
IDCJAC0010,070339,2018,09,26,14.6,1,N
IDCJAC0010,070339,2018,09,27,20.9,1,N
IDCJAC0010,070339,2018,09,28,23.9,1,N
IDCJAC0010,070339,2018,09,29,16.2,1,N
IDCJAC0010,070339,2018,09,30,18.5,1,N
IDCJAC0010,070339,2018,10,01,22.3,1,Y
IDCJAC0010,070339,2018,10,02,24.9,1,Y
IDCJAC0010,070339,2018,10,03,17.0,1,Y
IDCJAC0010,070339,2018,10,04,14.0,1,Y
IDCJAC0010,070339,2018,10,05,16.0,1,Y
IDCJAC0010,070339,2018,10,06,19.0,1,Y
IDCJAC0010,070339,2018,10,07,21.2,1,Y
IDCJAC0010,070339,2018,10,08,24.1,1,Y
IDCJAC0010,070339,2018,10,09,24.3,1,Y
IDCJAC0010,070339,2018,10,10,12.4,1,Y
IDCJAC0010,070339,2018,10,11,14.6,1,Y
IDCJAC0010,070339,2018,10,12,15.4,1,Y
IDCJAC0010,070339,2018,10,13,20.4,1,Y
IDCJAC0010,070339,2018,10,14,18.3,1,Y
IDCJAC0010,070339,2018,10,15,23.2,1,Y
IDCJAC0010,070339,2018,10,16,24.4,1,Y
IDCJAC0010,070339,2018,10,17,22.3,1,Y
IDCJAC0010,070339,2018,10,18,25.1,1,Y
IDCJAC0010,070339,2018,10,19,27.3,1,Y
IDCJAC0010,070339,2018,10,20,24.5,1,Y
IDCJAC0010,070339,2018,10,21,21.7,1,Y
IDCJAC0010,070339,2018,10,22,25.8,1,Y
IDCJAC0010,070339,2018,10,23,28.3,1,Y
IDCJAC0010,070339,2018,10,24,21.4,1,Y
IDCJAC0010,070339,2018,10,25,25.1,1,Y
IDCJAC0010,070339,2018,10,26,26.1,1,Y
IDCJAC0010,070339,2018,10,27,27.5,1,Y
IDCJAC0010,070339,2018,10,28,24.0,1,Y
IDCJAC0010,070339,2018,10,29,23.8,1,Y
IDCJAC0010,070339,2018,10,30,28.2,1,Y
IDCJAC0010,070339,2018,10,31,30.8,1,Y
IDCJAC0010,070339,2018,11,01,33.0,1,N
IDCJAC0010,070339,2018,11,02,32.8,1,N
IDCJAC0010,070339,2018,11,03,26.1,1,N
IDCJAC0010,070339,2018,11,04,29.6,1,N
IDCJAC0010,070339,2018,11,05,26.2,1,N
IDCJAC0010,070339,2018,11,06,25.7,1,N
IDCJAC0010,070339,2018,11,07,17.8,1,N
IDCJAC0010,070339,2018,11,08,18.1,1,N
IDCJAC0010,070339,2018,11,09,20.7,1,N
IDCJAC0010,070339,2018,11,10,23.5,1,N
IDCJAC0010,070339,2018,11,11,26.0,1,N
IDCJAC0010,070339,2018,11,12,28.5,1,N
IDCJAC0010,070339,2018,11,13,29.4,1,N
IDCJAC0010,070339,2018,11,14,21.7,1,N
IDCJAC0010,070339,2018,11,15,26.9,1,N
IDCJAC0010,070339,2018,11,16,24.2,1,N
IDCJAC0010,070339,2018,11,17,21.9,1,N
IDCJAC0010,070339,2018,11,18,21.5,1,N
IDCJAC0010,070339,2018,11,19,25.6,1,N
IDCJAC0010,070339,2018,11,20,29.9,1,N
IDCJAC0010,070339,2018,11,21,23.7,1,N
IDCJAC0010,070339,2018,11,22,14.5,1,N
IDCJAC0010,070339,2018,11,23,16.2,1,N
IDCJAC0010,070339,2018,11,24,21.5,1,N
IDCJAC0010,070339,2018,11,25,22.1,1,N
IDCJAC0010,070339,2018,11,26,23.9,1,N
IDCJAC0010,070339,2018,11,27,24.1,1,N
IDCJAC0010,070339,2018,11,28,18.3,1,N
IDCJAC0010,070339,2018,11,29,23.7,1,N
IDCJAC0010,070339,2018,11,30,25.9,1,N
IDCJAC0010,070339,2018,12,01,29.6,1,Y
IDCJAC0010,070339,2018,12,02,25.4,1,Y
IDCJAC0010,070339,2018,12,03,24.4,1,Y
IDCJAC0010,070339,2018,12,04,27.8,1,Y
IDCJAC0010,070339,2018,12,05,24.8,1,Y
IDCJAC0010,070339,2018,12,06,28.3,1,Y
IDCJAC0010,070339,2018,12,07,32.5,1,Y
IDCJAC0010,070339,2018,12,08,33.0,1,Y
IDCJAC0010,070339,2018,12,09,31.4,1,Y
IDCJAC0010,070339,2018,12,10,28.6,1,Y
IDCJAC0010,070339,2018,12,11,24.3,1,Y
IDCJAC0010,070339,2018,12,12,28.9,1,Y
IDCJAC0010,070339,2018,12,13,23.7,1,Y
IDCJAC0010,070339,2018,12,14,23.0,1,Y
IDCJAC0010,070339,2018,12,15,25.9,1,Y
IDCJAC0010,070339,2018,12,16,27.5,1,Y
IDCJAC0010,070339,2018,12,17,29.2,1,Y
IDCJAC0010,070339,2018,12,18,30.9,1,Y
IDCJAC0010,070339,2018,12,19,29.5,1,Y
IDCJAC0010,070339,2018,12,20,33.6,1,Y
IDCJAC0010,070339,2018,12,21,22.4,1,Y
IDCJAC0010,070339,2018,12,22,21.6,1,Y
IDCJAC0010,070339,2018,12,23,23.7,1,Y
IDCJAC0010,070339,2018,12,24,28.6,1,Y
IDCJAC0010,070339,2018,12,25,32.2,1,Y
IDCJAC0010,070339,2018,12,26,34.7,1,Y
IDCJAC0010,070339,2018,12,27,36.4,1,Y
IDCJAC0010,070339,2018,12,28,36.8,1,Y
IDCJAC0010,070339,2018,12,29,36.9,1,Y
IDCJAC0010,070339,2018,12,30,33.3,1,Y
IDCJAC0010,070339,2018,12,31,32.6,1,Y
