Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086038,2018,02,28,32.8,1,Y
IDCJAC0010,086038,2018,03,01,21.5,1,Y
IDCJAC0010,086038,2018,03,02,24.3,1,Y
IDCJAC0010,086038,2018,03,03,34.3,1,Y
IDCJAC0010,086038,2018,03,04,22.3,1,Y
IDCJAC0010,086038,2018,03,05,21.6,1,Y
IDCJAC0010,086038,2018,03,06,27.3,1,Y
IDCJAC0010,086038,2018,03,07,29.9,1,Y
IDCJAC0010,086038,2018,03,08,31.8,1,Y
IDCJAC0010,086038,2018,03,09,31.1,1,Y
IDCJAC0010,086038,2018,03,10,36.3,1,Y
IDCJAC0010,086038,2018,03,11,24.6,1,Y
IDCJAC0010,086038,2018,03,12,21.4,1,Y
IDCJAC0010,086038,2018,03,13,21.8,1,Y
IDCJAC0010,086038,2018,03,14,22.6,1,Y
IDCJAC0010,086038,2018,03,15,22.6,1,Y
IDCJAC0010,086038,2018,03,16,24.9,1,Y
IDCJAC0010,086038,2018,03,17,31.9,1,Y
IDCJAC0010,086038,2018,03,18,24.4,1,Y
IDCJAC0010,086038,2018,03,19,28.6,1,Y
IDCJAC0010,086038,2018,03,20,19.6,1,Y
IDCJAC0010,086038,2018,03,21,26.5,1,Y
IDCJAC0010,086038,2018,03,22,28.7,1,Y
IDCJAC0010,086038,2018,03,23,29.7,1,Y
IDCJAC0010,086038,2018,03,24,24.5,1,Y
IDCJAC0010,086038,2018,03,25,26.6,1,Y
IDCJAC0010,086038,2018,03,26,19.5,1,Y
IDCJAC0010,086038,2018,03,27,22.8,1,Y
IDCJAC0010,086038,2018,03,28,31.2,1,Y
IDCJAC0010,086038,2018,03,29,22.7,1,Y
IDCJAC0010,086038,2018,03,30,24.5,1,Y
IDCJAC0010,086038,2018,03,31,23.6,1,Y
IDCJAC0010,086038,2018,04,01,28.6,1,Y
IDCJAC0010,086038,2018,04,02,21.1,1,Y
IDCJAC0010,086038,2018,04,03,20.7,1,Y
IDCJAC0010,086038,2018,04,04,23.1,1,Y
IDCJAC0010,086038,2018,04,05,20.1,1,Y
IDCJAC0010,086038,2018,04,06,21.4,1,Y
IDCJAC0010,086038,2018,04,07,22.4,1,Y
IDCJAC0010,086038,2018,04,08,30.9,1,Y
IDCJAC0010,086038,2018,04,09,26.4,1,Y
IDCJAC0010,086038,2018,04,10,28.0,1,Y
IDCJAC0010,086038,2018,04,11,28.3,1,Y
IDCJAC0010,086038,2018,04,12,28.6,1,Y
IDCJAC0010,086038,2018,04,13,26.2,1,Y
IDCJAC0010,086038,2018,04,14,15.9,1,Y
IDCJAC0010,086038,2018,04,15,19.9,1,Y
IDCJAC0010,086038,2018,04,16,22.3,1,Y
IDCJAC0010,086038,2018,04,17,17.1,1,Y
IDCJAC0010,086038,2018,04,18,24.1,1,Y
IDCJAC0010,086038,2018,04,19,23.1,1,Y
IDCJAC0010,086038,2018,04,20,21.7,1,Y
IDCJAC0010,086038,2018,04,21,24.6,1,Y
IDCJAC0010,086038,2018,04,22,22.6,1,Y
IDCJAC0010,086038,2018,04,23,28.8,1,Y
IDCJAC0010,086038,2018,04,24,24.4,1,Y
IDCJAC0010,086038,2018,04,25,20.5,1,Y
IDCJAC0010,086038,2018,04,26,18.8,1,Y
IDCJAC0010,086038,2018,04,27,17.9,1,Y
IDCJAC0010,086038,2018,04,28,18.6,1,Y
IDCJAC0010,086038,2018,04,29,18.6,1,Y
IDCJAC0010,086038,2018,04,30,20.6,1,Y
IDCJAC0010,086038,2018,05,01,23.9,1,Y
IDCJAC0010,086038,2018,05,02,23.4,1,Y
IDCJAC0010,086038,2018,05,03,24.2,1,Y
IDCJAC0010,086038,2018,05,04,17.0,1,Y
IDCJAC0010,086038,2018,05,05,21.2,1,Y
IDCJAC0010,086038,2018,05,06,21.5,1,Y
IDCJAC0010,086038,2018,05,07,19.2,1,Y
IDCJAC0010,086038,2018,05,08,18.6,1,Y
IDCJAC0010,086038,2018,05,09,18.5,1,Y
IDCJAC0010,086038,2018,05,10,12.9,1,Y
IDCJAC0010,086038,2018,05,11,14.1,1,Y
IDCJAC0010,086038,2018,05,12,16.5,1,Y
IDCJAC0010,086038,2018,05,13,16.3,1,Y
IDCJAC0010,086038,2018,05,14,15.3,1,Y
IDCJAC0010,086038,2018,05,15,14.5,1,Y
IDCJAC0010,086038,2018,05,16,14.0,1,Y
IDCJAC0010,086038,2018,05,17,14.2,1,Y
IDCJAC0010,086038,2018,05,18,18.3,1,Y
IDCJAC0010,086038,2018,05,19,15.5,1,Y
IDCJAC0010,086038,2018,05,20,15.8,1,Y
IDCJAC0010,086038,2018,05,21,15.9,1,Y
IDCJAC0010,086038,2018,05,22,16.2,1,Y
IDCJAC0010,086038,2018,05,23,14.5,1,Y
IDCJAC0010,086038,2018,05,24,15.9,1,Y
IDCJAC0010,086038,2018,05,25,16.3,1,Y
IDCJAC0010,086038,2018,05,26,19.8,1,Y
IDCJAC0010,086038,2018,05,27,20.2,1,Y
IDCJAC0010,086038,2018,05,28,20.2,1,Y
IDCJAC0010,086038,2018,05,29,17.5,1,Y
IDCJAC0010,086038,2018,05,30,15.1,1,Y
IDCJAC0010,086038,2018,05,31,14.7,1,Y
IDCJAC0010,086038,2018,06,01,13.8,1,N
IDCJAC0010,086038,2018,06,02,13.9,1,N
IDCJAC0010,086038,2018,06,03,13.6,1,N
IDCJAC0010,086038,2018,06,04,14.8,1,N
IDCJAC0010,086038,2018,06,05,15.3,1,N
IDCJAC0010,086038,2018,06,06,19.1,1,N
IDCJAC0010,086038,2018,06,07,16.4,1,N
IDCJAC0010,086038,2018,06,08,12.7,1,N
IDCJAC0010,086038,2018,06,09,15.8,1,N
IDCJAC0010,086038,2018,06,10,15.8,1,N
IDCJAC0010,086038,2018,06,11,16.6,1,N
IDCJAC0010,086038,2018,06,12,16.2,1,N
IDCJAC0010,086038,2018,06,13,14.0,1,N
IDCJAC0010,086038,2018,06,14,13.9,1,N
IDCJAC0010,086038,2018,06,15,13.6,1,N
IDCJAC0010,086038,2018,06,16,12.5,1,N
IDCJAC0010,086038,2018,06,17,12.2,1,N
IDCJAC0010,086038,2018,06,18,11.1,1,N
IDCJAC0010,086038,2018,06,19,13.4,1,N
IDCJAC0010,086038,2018,06,20,14.3,1,N
IDCJAC0010,086038,2018,06,21,15.0,1,N
IDCJAC0010,086038,2018,06,22,14.4,1,N
IDCJAC0010,086038,2018,06,23,12.9,1,N
IDCJAC0010,086038,2018,06,24,12.8,1,N
IDCJAC0010,086038,2018,06,25,12.4,1,N
IDCJAC0010,086038,2018,06,26,14.4,1,N
IDCJAC0010,086038,2018,06,27,11.8,1,N
IDCJAC0010,086038,2018,06,28,9.8,1,N
IDCJAC0010,086038,2018,06,29,12.0,1,N
IDCJAC0010,086038,2018,06,30,14.8,1,N
IDCJAC0010,086038,2018,07,01,14.9,1,Y
IDCJAC0010,086038,2018,07,02,13.7,1,Y
IDCJAC0010,086038,2018,07,03,13.6,1,Y
IDCJAC0010,086038,2018,07,04,16.2,1,Y
IDCJAC0010,086038,2018,07,05,17.9,1,Y
IDCJAC0010,086038,2018,07,06,14.5,1,Y
IDCJAC0010,086038,2018,07,07,12.4,1,Y
IDCJAC0010,086038,2018,07,08,14.2,1,Y
IDCJAC0010,086038,2018,07,09,14.0,1,Y
IDCJAC0010,086038,2018,07,10,10.8,1,Y
IDCJAC0010,086038,2018,07,11,11.1,1,Y
IDCJAC0010,086038,2018,07,12,12.2,1,Y
IDCJAC0010,086038,2018,07,13,13.7,1,Y
IDCJAC0010,086038,2018,07,14,14.6,1,Y
IDCJAC0010,086038,2018,07,15,12.8,1,Y
IDCJAC0010,086038,2018,07,16,12.7,1,Y
IDCJAC0010,086038,2018,07,17,16.4,1,Y
IDCJAC0010,086038,2018,07,18,14.5,1,Y
IDCJAC0010,086038,2018,07,19,16.6,1,Y
IDCJAC0010,086038,2018,07,20,12.3,1,Y
IDCJAC0010,086038,2018,07,21,13.1,1,Y
IDCJAC0010,086038,2018,07,22,13.9,1,Y
IDCJAC0010,086038,2018,07,23,12.9,1,Y
IDCJAC0010,086038,2018,07,24,15.4,1,Y
IDCJAC0010,086038,2018,07,25,15.7,1,Y
IDCJAC0010,086038,2018,07,26,14.7,1,Y
IDCJAC0010,086038,2018,07,27,18.5,1,Y
IDCJAC0010,086038,2018,07,28,17.5,1,Y
IDCJAC0010,086038,2018,07,29,13.8,1,Y
IDCJAC0010,086038,2018,07,30,12.1,1,Y
IDCJAC0010,086038,2018,07,31,15.8,1,Y
IDCJAC0010,086038,2018,08,01,14.3,1,Y
IDCJAC0010,086038,2018,08,02,15.4,1,Y
IDCJAC0010,086038,2018,08,03,18.1,1,Y
IDCJAC0010,086038,2018,08,04,14.7,1,Y
IDCJAC0010,086038,2018,08,05,16.7,1,Y
IDCJAC0010,086038,2018,08,06,14.0,1,Y
IDCJAC0010,086038,2018,08,07,14.5,1,Y
IDCJAC0010,086038,2018,08,08,16.1,1,Y
IDCJAC0010,086038,2018,08,09,14.2,1,Y
IDCJAC0010,086038,2018,08,10,19.4,1,Y
IDCJAC0010,086038,2018,08,11,14.1,1,Y
IDCJAC0010,086038,2018,08,12,14.8,1,Y
IDCJAC0010,086038,2018,08,13,15.1,1,Y
IDCJAC0010,086038,2018,08,14,16.3,1,Y
IDCJAC0010,086038,2018,08,15,18.1,1,Y
IDCJAC0010,086038,2018,08,16,15.6,1,Y
IDCJAC0010,086038,2018,08,17,16.1,1,Y
IDCJAC0010,086038,2018,08,18,14.0,1,Y
IDCJAC0010,086038,2018,08,19,12.4,1,Y
IDCJAC0010,086038,2018,08,20,12.9,1,Y
IDCJAC0010,086038,2018,08,21,12.5,1,Y
IDCJAC0010,086038,2018,08,22,14.5,1,Y
IDCJAC0010,086038,2018,08,23,16.4,1,Y
IDCJAC0010,086038,2018,08,24,16.2,1,Y
IDCJAC0010,086038,2018,08,25,17.1,1,Y
IDCJAC0010,086038,2018,08,26,14.9,1,Y
IDCJAC0010,086038,2018,08,27,13.1,1,Y
IDCJAC0010,086038,2018,08,28,11.9,1,Y
IDCJAC0010,086038,2018,08,29,13.6,1,Y
IDCJAC0010,086038,2018,08,30,15.3,1,Y
IDCJAC0010,086038,2018,08,31,15.9,1,Y
IDCJAC0010,086038,2018,09,01,15.8,1,Y
IDCJAC0010,086038,2018,09,02,12.6,1,Y
IDCJAC0010,086038,2018,09,03,13.5,1,Y
IDCJAC0010,086038,2018,09,04,19.5,1,Y
IDCJAC0010,086038,2018,09,05,19.8,1,Y
IDCJAC0010,086038,2018,09,06,20.1,1,Y
IDCJAC0010,086038,2018,09,07,14.5,1,Y
IDCJAC0010,086038,2018,09,08,17.2,1,Y
IDCJAC0010,086038,2018,09,09,18.5,1,Y
IDCJAC0010,086038,2018,09,10,17.7,1,Y
IDCJAC0010,086038,2018,09,11,23.7,1,Y
IDCJAC0010,086038,2018,09,12,18.7,1,Y
IDCJAC0010,086038,2018,09,13,19.8,1,Y
IDCJAC0010,086038,2018,09,14,22.9,1,Y
IDCJAC0010,086038,2018,09,15,14.4,1,Y
IDCJAC0010,086038,2018,09,16,14.4,1,Y
IDCJAC0010,086038,2018,09,17,18.3,1,Y
IDCJAC0010,086038,2018,09,18,20.2,1,Y
IDCJAC0010,086038,2018,09,19,16.8,1,Y
IDCJAC0010,086038,2018,09,20,17.8,1,Y
IDCJAC0010,086038,2018,09,21,19.3,1,Y
IDCJAC0010,086038,2018,09,22,19.2,1,Y
IDCJAC0010,086038,2018,09,23,13.5,1,Y
IDCJAC0010,086038,2018,09,24,15.6,1,Y
IDCJAC0010,086038,2018,09,25,15.1,1,Y
IDCJAC0010,086038,2018,09,26,19.3,1,Y
IDCJAC0010,086038,2018,09,27,24.0,1,Y
IDCJAC0010,086038,2018,09,28,15.9,1,Y
IDCJAC0010,086038,2018,09,29,14.0,1,Y
IDCJAC0010,086038,2018,09,30,16.9,1,Y
IDCJAC0010,086038,2018,10,01,23.9,1,Y
IDCJAC0010,086038,2018,10,02,25.8,1,Y
IDCJAC0010,086038,2018,10,03,18.8,1,Y
IDCJAC0010,086038,2018,10,04,16.1,1,Y
IDCJAC0010,086038,2018,10,05,20.1,1,Y
IDCJAC0010,086038,2018,10,06,24.7,1,Y
IDCJAC0010,086038,2018,10,07,26.1,1,Y
IDCJAC0010,086038,2018,10,08,28.9,1,Y
IDCJAC0010,086038,2018,10,09,17.2,1,Y
IDCJAC0010,086038,2018,10,10,17.0,1,Y
IDCJAC0010,086038,2018,10,11,20.2,1,Y
IDCJAC0010,086038,2018,10,12,23.3,1,Y
IDCJAC0010,086038,2018,10,13,25.3,1,Y
IDCJAC0010,086038,2018,10,14,27.7,1,Y
IDCJAC0010,086038,2018,10,15,27.7,1,Y
IDCJAC0010,086038,2018,10,16,22.8,1,Y
IDCJAC0010,086038,2018,10,17,22.8,1,Y
IDCJAC0010,086038,2018,10,18,21.4,1,Y
IDCJAC0010,086038,2018,10,19,27.8,1,Y
IDCJAC0010,086038,2018,10,20,16.2,1,Y
IDCJAC0010,086038,2018,10,21,18.9,1,Y
IDCJAC0010,086038,2018,10,22,27.2,1,Y
IDCJAC0010,086038,2018,10,23,19.5,1,Y
IDCJAC0010,086038,2018,10,24,17.4,1,Y
IDCJAC0010,086038,2018,10,25,22.6,1,Y
IDCJAC0010,086038,2018,10,26,19.4,1,Y
IDCJAC0010,086038,2018,10,27,20.8,1,Y
IDCJAC0010,086038,2018,10,28,17.6,1,Y
IDCJAC0010,086038,2018,10,29,18.9,1,Y
IDCJAC0010,086038,2018,10,30,26.3,1,Y
IDCJAC0010,086038,2018,10,31,20.9,1,Y
IDCJAC0010,086038,2018,11,01,34.5,1,Y
IDCJAC0010,086038,2018,11,02,32.1,1,Y
IDCJAC0010,086038,2018,11,03,22.2,1,Y
IDCJAC0010,086038,2018,11,04,23.4,1,Y
IDCJAC0010,086038,2018,11,05,28.8,1,Y
IDCJAC0010,086038,2018,11,06,22.4,1,Y
IDCJAC0010,086038,2018,11,07,17.6,1,Y
IDCJAC0010,086038,2018,11,08,18.5,1,Y
IDCJAC0010,086038,2018,11,09,21.0,1,Y
IDCJAC0010,086038,2018,11,10,20.9,1,Y
IDCJAC0010,086038,2018,11,11,20.8,1,Y
IDCJAC0010,086038,2018,11,12,30.1,1,Y
IDCJAC0010,086038,2018,11,13,30.6,1,Y
IDCJAC0010,086038,2018,11,14,17.2,1,Y
IDCJAC0010,086038,2018,11,15,18.4,1,Y
IDCJAC0010,086038,2018,11,16,20.0,1,Y
IDCJAC0010,086038,2018,11,17,19.4,1,Y
IDCJAC0010,086038,2018,11,18,26.9,1,Y
IDCJAC0010,086038,2018,11,19,31.3,1,Y
IDCJAC0010,086038,2018,11,20,27.3,1,Y
IDCJAC0010,086038,2018,11,21,23.2,1,Y
IDCJAC0010,086038,2018,11,22,16.6,1,Y
IDCJAC0010,086038,2018,11,23,13.8,1,Y
IDCJAC0010,086038,2018,11,24,17.2,1,Y
IDCJAC0010,086038,2018,11,25,18.9,1,Y
IDCJAC0010,086038,2018,11,26,19.3,1,Y
IDCJAC0010,086038,2018,11,27,20.9,1,Y
IDCJAC0010,086038,2018,11,28,21.3,1,Y
IDCJAC0010,086038,2018,11,29,19.6,1,Y
IDCJAC0010,086038,2018,11,30,22.0,1,Y
IDCJAC0010,086038,2018,12,01,31.5,1,Y
IDCJAC0010,086038,2018,12,02,20.6,1,Y
IDCJAC0010,086038,2018,12,03,23.5,1,Y
IDCJAC0010,086038,2018,12,04,20.6,1,Y
IDCJAC0010,086038,2018,12,05,25.1,1,Y
IDCJAC0010,086038,2018,12,06,35.3,1,Y
IDCJAC0010,086038,2018,12,07,37.8,1,Y
IDCJAC0010,086038,2018,12,08,30.6,1,Y
IDCJAC0010,086038,2018,12,09,20.5,1,Y
IDCJAC0010,086038,2018,12,10,21.4,1,Y
IDCJAC0010,086038,2018,12,11,25.1,1,Y
IDCJAC0010,086038,2018,12,12,34.1,1,Y
IDCJAC0010,086038,2018,12,13,20.4,1,Y
IDCJAC0010,086038,2018,12,14,23.3,1,Y
IDCJAC0010,086038,2018,12,15,24.2,1,Y
IDCJAC0010,086038,2018,12,16,23.9,1,Y
IDCJAC0010,086038,2018,12,17,22.1,1,Y
IDCJAC0010,086038,2018,12,18,22.0,1,Y
IDCJAC0010,086038,2018,12,19,28.1,1,Y
IDCJAC0010,086038,2018,12,20,20.9,1,Y
IDCJAC0010,086038,2018,12,21,22.2,1,Y
IDCJAC0010,086038,2018,12,22,19.6,1,Y
IDCJAC0010,086038,2018,12,23,27.1,1,Y
IDCJAC0010,086038,2018,12,24,33.6,1,Y
IDCJAC0010,086038,2018,12,25,26.0,1,Y
IDCJAC0010,086038,2018,12,26,26.5,1,Y
IDCJAC0010,086038,2018,12,27,40.3,1,Y
IDCJAC0010,086038,2018,12,28,36.5,1,Y
IDCJAC0010,086038,2018,12,29,22.8,1,Y
IDCJAC0010,086038,2018,12,30,21.3,1,Y
IDCJAC0010,086038,2018,12,31,25.6,1,Y
