Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,009225,2008,03,07,26.4,1,Y
IDCJAC0010,009225,2008,03,08,26.2,1,Y
IDCJAC0010,009225,2008,03,09,28.3,1,Y
IDCJAC0010,009225,2008,03,10,32.5,1,Y
IDCJAC0010,009225,2008,03,11,35.0,1,Y
IDCJAC0010,009225,2008,03,12,35.3,1,Y
IDCJAC0010,009225,2008,03,13,24.6,1,Y
IDCJAC0010,009225,2008,03,14,24.4,1,Y
IDCJAC0010,009225,2008,03,15,25.5,1,Y
IDCJAC0010,009225,2008,03,16,26.8,1,Y
IDCJAC0010,009225,2008,03,17,28.6,1,Y
IDCJAC0010,009225,2008,03,18,31.5,1,Y
IDCJAC0010,009225,2008,03,19,32.5,1,Y
IDCJAC0010,009225,2008,03,20,31.3,1,Y
IDCJAC0010,009225,2008,03,21,33.3,1,Y
IDCJAC0010,009225,2008,03,22,30.6,1,Y
IDCJAC0010,009225,2008,03,23,26.1,1,Y
IDCJAC0010,009225,2008,03,24,26.2,1,Y
IDCJAC0010,009225,2008,03,25,27.6,1,Y
IDCJAC0010,009225,2008,03,26,29.9,1,Y
IDCJAC0010,009225,2008,03,27,32.5,1,Y
IDCJAC0010,009225,2008,03,28,32.2,1,Y
IDCJAC0010,009225,2008,03,29,29.9,1,Y
IDCJAC0010,009225,2008,03,30,28.8,1,Y
IDCJAC0010,009225,2008,03,31,18.4,1,Y
IDCJAC0010,009225,2008,04,01,23.3,1,Y
IDCJAC0010,009225,2008,04,02,22.5,1,Y
IDCJAC0010,009225,2008,04,03,26.5,1,Y
IDCJAC0010,009225,2008,04,04,29.9,1,Y
IDCJAC0010,009225,2008,04,05,24.2,1,Y
IDCJAC0010,009225,2008,04,06,25.9,1,Y
IDCJAC0010,009225,2008,04,07,25.1,1,Y
IDCJAC0010,009225,2008,04,08,25.0,1,Y
IDCJAC0010,009225,2008,04,09,25.9,1,Y
IDCJAC0010,009225,2008,04,10,22.8,1,Y
IDCJAC0010,009225,2008,04,11,24.7,1,Y
IDCJAC0010,009225,2008,04,12,28.2,1,Y
IDCJAC0010,009225,2008,04,13,30.3,1,Y
IDCJAC0010,009225,2008,04,14,33.1,1,Y
IDCJAC0010,009225,2008,04,15,28.6,1,Y
IDCJAC0010,009225,2008,04,16,28.3,1,Y
IDCJAC0010,009225,2008,04,17,19.6,1,Y
IDCJAC0010,009225,2008,04,18,22.4,1,Y
IDCJAC0010,009225,2008,04,19,18.8,1,Y
IDCJAC0010,009225,2008,04,20,19.8,1,Y
IDCJAC0010,009225,2008,04,21,18.8,1,Y
IDCJAC0010,009225,2008,04,22,22.7,1,Y
IDCJAC0010,009225,2008,04,23,21.5,1,Y
IDCJAC0010,009225,2008,04,24,22.5,1,Y
IDCJAC0010,009225,2008,04,25,24.2,1,Y
IDCJAC0010,009225,2008,04,26,22.4,1,Y
IDCJAC0010,009225,2008,04,27,22.1,1,Y
IDCJAC0010,009225,2008,04,28,24.3,1,Y
IDCJAC0010,009225,2008,04,29,21.8,1,Y
IDCJAC0010,009225,2008,04,30,21.2,1,Y
IDCJAC0010,009225,2008,05,01,21.9,1,Y
IDCJAC0010,009225,2008,05,02,24.3,1,Y
IDCJAC0010,009225,2008,05,03,23.3,1,Y
IDCJAC0010,009225,2008,05,04,22.9,1,Y
IDCJAC0010,009225,2008,05,05,22.7,1,Y
IDCJAC0010,009225,2008,05,06,26.7,1,Y
IDCJAC0010,009225,2008,05,07,25.3,1,Y
IDCJAC0010,009225,2008,05,08,24.3,1,Y
IDCJAC0010,009225,2008,05,09,27.7,1,Y
IDCJAC0010,009225,2008,05,10,23.3,1,Y
IDCJAC0010,009225,2008,05,11,22.8,1,Y
IDCJAC0010,009225,2008,05,12,24.5,1,Y
IDCJAC0010,009225,2008,05,13,20.0,1,Y
IDCJAC0010,009225,2008,05,14,17.8,1,Y
IDCJAC0010,009225,2008,05,15,20.4,1,Y
IDCJAC0010,009225,2008,05,16,17.7,1,Y
IDCJAC0010,009225,2008,05,17,20.2,1,Y
IDCJAC0010,009225,2008,05,18,21.1,1,Y
IDCJAC0010,009225,2008,05,19,22.0,1,Y
IDCJAC0010,009225,2008,05,20,23.1,1,Y
IDCJAC0010,009225,2008,05,21,23.8,1,Y
IDCJAC0010,009225,2008,05,22,19.4,1,Y
IDCJAC0010,009225,2008,05,23,20.2,1,Y
IDCJAC0010,009225,2008,05,24,21.6,1,Y
IDCJAC0010,009225,2008,05,25,21.9,1,Y
IDCJAC0010,009225,2008,05,26,24.9,1,Y
IDCJAC0010,009225,2008,05,27,26.5,1,Y
IDCJAC0010,009225,2008,05,28,23.9,1,Y
IDCJAC0010,009225,2008,05,29,20.4,1,Y
IDCJAC0010,009225,2008,05,30,23.8,1,Y
IDCJAC0010,009225,2008,05,31,22.2,1,Y
IDCJAC0010,009225,2008,06,01,22.3,1,Y
IDCJAC0010,009225,2008,06,02,20.8,1,Y
IDCJAC0010,009225,2008,06,03,23.2,1,Y
IDCJAC0010,009225,2008,06,04,20.7,1,Y
IDCJAC0010,009225,2008,06,05,21.1,1,Y
IDCJAC0010,009225,2008,06,06,21.1,1,Y
IDCJAC0010,009225,2008,06,07,21.2,1,Y
IDCJAC0010,009225,2008,06,08,21.4,1,Y
IDCJAC0010,009225,2008,06,09,18.0,1,Y
IDCJAC0010,009225,2008,06,10,18.9,1,Y
IDCJAC0010,009225,2008,06,11,18.2,1,Y
IDCJAC0010,009225,2008,06,12,19.8,1,Y
IDCJAC0010,009225,2008,06,13,20.9,1,Y
IDCJAC0010,009225,2008,06,14,23.0,1,Y
IDCJAC0010,009225,2008,06,15,17.7,1,Y
IDCJAC0010,009225,2008,06,16,16.0,1,Y
IDCJAC0010,009225,2008,06,17,16.2,1,Y
IDCJAC0010,009225,2008,06,18,18.8,1,Y
IDCJAC0010,009225,2008,06,19,20.3,1,Y
IDCJAC0010,009225,2008,06,20,20.0,1,Y
IDCJAC0010,009225,2008,06,21,20.4,1,Y
IDCJAC0010,009225,2008,06,22,21.2,1,Y
IDCJAC0010,009225,2008,06,23,21.8,1,Y
IDCJAC0010,009225,2008,06,24,22.4,1,Y
IDCJAC0010,009225,2008,06,25,18.3,1,Y
IDCJAC0010,009225,2008,06,26,14.2,1,Y
IDCJAC0010,009225,2008,06,27,22.0,1,Y
IDCJAC0010,009225,2008,06,28,17.2,1,Y
IDCJAC0010,009225,2008,06,29,18.0,1,Y
IDCJAC0010,009225,2008,06,30,17.0,1,Y
IDCJAC0010,009225,2008,07,01,18.8,1,Y
IDCJAC0010,009225,2008,07,02,20.7,1,Y
IDCJAC0010,009225,2008,07,03,19.9,1,Y
IDCJAC0010,009225,2008,07,04,19.2,1,Y
IDCJAC0010,009225,2008,07,05,16.4,1,Y
IDCJAC0010,009225,2008,07,06,15.9,1,Y
IDCJAC0010,009225,2008,07,07,18.3,1,Y
IDCJAC0010,009225,2008,07,08,20.4,1,Y
IDCJAC0010,009225,2008,07,09,19.5,1,Y
IDCJAC0010,009225,2008,07,10,20.4,1,Y
IDCJAC0010,009225,2008,07,11,17.1,1,Y
IDCJAC0010,009225,2008,07,12,17.3,1,Y
IDCJAC0010,009225,2008,07,13,18.8,1,Y
IDCJAC0010,009225,2008,07,14,19.7,1,Y
IDCJAC0010,009225,2008,07,15,17.1,1,Y
IDCJAC0010,009225,2008,07,16,17.1,1,Y
IDCJAC0010,009225,2008,07,17,16.9,1,Y
IDCJAC0010,009225,2008,07,18,17.9,1,Y
IDCJAC0010,009225,2008,07,19,14.3,1,Y
IDCJAC0010,009225,2008,07,20,17.0,1,Y
IDCJAC0010,009225,2008,07,21,17.1,1,Y
IDCJAC0010,009225,2008,07,22,18.9,1,Y
IDCJAC0010,009225,2008,07,23,17.4,1,Y
IDCJAC0010,009225,2008,07,24,18.3,1,Y
IDCJAC0010,009225,2008,07,25,17.0,1,Y
IDCJAC0010,009225,2008,07,26,19.3,1,Y
IDCJAC0010,009225,2008,07,27,20.8,1,Y
IDCJAC0010,009225,2008,07,28,15.9,1,Y
IDCJAC0010,009225,2008,07,29,18.0,1,Y
IDCJAC0010,009225,2008,07,30,16.2,1,Y
IDCJAC0010,009225,2008,07,31,14.1,1,Y
IDCJAC0010,009225,2008,08,01,18.1,1,Y
IDCJAC0010,009225,2008,08,02,17.5,1,Y
IDCJAC0010,009225,2008,08,03,17.1,1,Y
IDCJAC0010,009225,2008,08,04,19.4,1,Y
IDCJAC0010,009225,2008,08,05,20.3,1,Y
IDCJAC0010,009225,2008,08,06,20.7,1,Y
IDCJAC0010,009225,2008,08,07,17.3,1,Y
IDCJAC0010,009225,2008,08,08,17.6,1,Y
IDCJAC0010,009225,2008,08,09,18.0,1,Y
IDCJAC0010,009225,2008,08,10,18.7,1,Y
IDCJAC0010,009225,2008,08,11,20.4,1,Y
IDCJAC0010,009225,2008,08,12,17.5,1,Y
IDCJAC0010,009225,2008,08,13,19.7,1,Y
IDCJAC0010,009225,2008,08,14,21.3,1,Y
IDCJAC0010,009225,2008,08,15,23.1,1,Y
IDCJAC0010,009225,2008,08,16,23.9,1,Y
IDCJAC0010,009225,2008,08,17,24.2,1,Y
IDCJAC0010,009225,2008,08,18,22.5,1,Y
IDCJAC0010,009225,2008,08,19,18.2,1,Y
IDCJAC0010,009225,2008,08,20,17.4,1,Y
IDCJAC0010,009225,2008,08,21,17.6,1,Y
IDCJAC0010,009225,2008,08,22,19.1,1,Y
IDCJAC0010,009225,2008,08,23,21.4,1,Y
IDCJAC0010,009225,2008,08,24,21.3,1,Y
IDCJAC0010,009225,2008,08,25,20.1,1,Y
IDCJAC0010,009225,2008,08,26,21.2,1,Y
IDCJAC0010,009225,2008,08,27,24.1,1,Y
IDCJAC0010,009225,2008,08,28,21.7,1,Y
IDCJAC0010,009225,2008,08,29,18.7,1,Y
IDCJAC0010,009225,2008,08,30,16.9,1,Y
IDCJAC0010,009225,2008,08,31,18.5,1,Y
IDCJAC0010,009225,2008,09,01,18.9,1,Y
IDCJAC0010,009225,2008,09,02,22.9,1,Y
IDCJAC0010,009225,2008,09,03,,,
IDCJAC0010,009225,2008,09,04,19.4,1,N
IDCJAC0010,009225,2008,09,05,21.6,1,Y
IDCJAC0010,009225,2008,09,06,19.4,1,Y
IDCJAC0010,009225,2008,09,07,20.1,1,Y
IDCJAC0010,009225,2008,09,08,22.4,1,Y
IDCJAC0010,009225,2008,09,09,21.3,1,Y
IDCJAC0010,009225,2008,09,10,18.9,1,Y
IDCJAC0010,009225,2008,09,11,20.5,1,Y
IDCJAC0010,009225,2008,09,12,20.9,1,Y
IDCJAC0010,009225,2008,09,13,17.6,1,Y
IDCJAC0010,009225,2008,09,14,19.6,1,Y
IDCJAC0010,009225,2008,09,15,20.3,1,Y
IDCJAC0010,009225,2008,09,16,22.5,1,Y
IDCJAC0010,009225,2008,09,17,19.0,1,Y
IDCJAC0010,009225,2008,09,18,20.0,1,Y
IDCJAC0010,009225,2008,09,19,20.5,1,Y
IDCJAC0010,009225,2008,09,20,21.7,1,Y
IDCJAC0010,009225,2008,09,21,17.0,1,Y
IDCJAC0010,009225,2008,09,22,19.0,1,Y
IDCJAC0010,009225,2008,09,23,23.5,1,Y
IDCJAC0010,009225,2008,09,24,25.5,1,Y
IDCJAC0010,009225,2008,09,25,16.5,1,Y
IDCJAC0010,009225,2008,09,26,18.2,1,Y
IDCJAC0010,009225,2008,09,27,18.9,1,Y
IDCJAC0010,009225,2008,09,28,21.6,1,Y
IDCJAC0010,009225,2008,09,29,24.6,1,Y
IDCJAC0010,009225,2008,09,30,19.1,1,Y
IDCJAC0010,009225,2008,10,01,19.9,1,Y
IDCJAC0010,009225,2008,10,02,18.4,1,Y
IDCJAC0010,009225,2008,10,03,19.4,1,Y
IDCJAC0010,009225,2008,10,04,19.6,1,Y
IDCJAC0010,009225,2008,10,05,19.0,1,Y
IDCJAC0010,009225,2008,10,06,20.5,1,Y
IDCJAC0010,009225,2008,10,07,21.9,1,Y
IDCJAC0010,009225,2008,10,08,26.9,1,Y
IDCJAC0010,009225,2008,10,09,22.6,1,Y
IDCJAC0010,009225,2008,10,10,25.6,1,Y
IDCJAC0010,009225,2008,10,11,20.6,1,Y
IDCJAC0010,009225,2008,10,12,20.5,1,Y
IDCJAC0010,009225,2008,10,13,22.1,1,Y
IDCJAC0010,009225,2008,10,14,29.5,1,Y
IDCJAC0010,009225,2008,10,15,32.1,1,Y
IDCJAC0010,009225,2008,10,16,22.3,1,Y
IDCJAC0010,009225,2008,10,17,22.0,1,Y
IDCJAC0010,009225,2008,10,18,25.8,1,Y
IDCJAC0010,009225,2008,10,19,33.5,1,Y
IDCJAC0010,009225,2008,10,20,35.7,1,Y
IDCJAC0010,009225,2008,10,21,32.7,1,Y
IDCJAC0010,009225,2008,10,22,30.1,1,Y
IDCJAC0010,009225,2008,10,23,31.1,1,Y
IDCJAC0010,009225,2008,10,24,23.0,1,Y
IDCJAC0010,009225,2008,10,25,20.5,1,Y
IDCJAC0010,009225,2008,10,26,21.6,1,Y
IDCJAC0010,009225,2008,10,27,22.3,1,Y
IDCJAC0010,009225,2008,10,28,20.3,1,Y
IDCJAC0010,009225,2008,10,29,21.8,1,Y
IDCJAC0010,009225,2008,10,30,19.5,1,Y
IDCJAC0010,009225,2008,10,31,22.5,1,Y
IDCJAC0010,009225,2008,11,01,24.1,1,Y
IDCJAC0010,009225,2008,11,02,25.9,1,Y
IDCJAC0010,009225,2008,11,03,19.5,1,Y
IDCJAC0010,009225,2008,11,04,20.7,1,Y
IDCJAC0010,009225,2008,11,05,19.5,1,Y
IDCJAC0010,009225,2008,11,06,18.9,1,Y
IDCJAC0010,009225,2008,11,07,20.0,1,Y
IDCJAC0010,009225,2008,11,08,24.3,1,Y
IDCJAC0010,009225,2008,11,09,27.1,1,Y
IDCJAC0010,009225,2008,11,10,26.3,1,Y
IDCJAC0010,009225,2008,11,11,22.2,1,Y
IDCJAC0010,009225,2008,11,12,22.5,1,Y
IDCJAC0010,009225,2008,11,13,23.3,1,Y
IDCJAC0010,009225,2008,11,14,24.4,1,Y
IDCJAC0010,009225,2008,11,15,25.8,1,Y
IDCJAC0010,009225,2008,11,16,25.5,1,Y
IDCJAC0010,009225,2008,11,17,26.8,1,Y
IDCJAC0010,009225,2008,11,18,25.9,1,Y
IDCJAC0010,009225,2008,11,19,29.5,1,Y
IDCJAC0010,009225,2008,11,20,23.1,1,Y
IDCJAC0010,009225,2008,11,21,24.4,1,Y
IDCJAC0010,009225,2008,11,22,23.6,1,Y
IDCJAC0010,009225,2008,11,23,22.2,1,Y
IDCJAC0010,009225,2008,11,24,21.8,1,Y
IDCJAC0010,009225,2008,11,25,23.2,1,Y
IDCJAC0010,009225,2008,11,26,22.2,1,Y
IDCJAC0010,009225,2008,11,27,22.4,1,Y
IDCJAC0010,009225,2008,11,28,23.9,1,Y
IDCJAC0010,009225,2008,11,29,23.4,1,Y
IDCJAC0010,009225,2008,11,30,24.5,1,Y
IDCJAC0010,009225,2008,12,01,27.2,1,Y
IDCJAC0010,009225,2008,12,02,32.7,1,Y
IDCJAC0010,009225,2008,12,03,23.1,1,Y
IDCJAC0010,009225,2008,12,04,24.2,1,Y
IDCJAC0010,009225,2008,12,05,23.4,1,Y
IDCJAC0010,009225,2008,12,06,27.6,1,Y
IDCJAC0010,009225,2008,12,07,27.6,1,Y
IDCJAC0010,009225,2008,12,08,22.7,1,Y
IDCJAC0010,009225,2008,12,09,22.5,1,Y
IDCJAC0010,009225,2008,12,10,21.9,1,Y
IDCJAC0010,009225,2008,12,11,24.2,1,Y
IDCJAC0010,009225,2008,12,12,25.8,1,Y
IDCJAC0010,009225,2008,12,13,31.5,1,Y
IDCJAC0010,009225,2008,12,14,38.4,1,Y
IDCJAC0010,009225,2008,12,15,26.7,1,Y
IDCJAC0010,009225,2008,12,16,26.2,1,Y
IDCJAC0010,009225,2008,12,17,25.4,1,Y
IDCJAC0010,009225,2008,12,18,31.6,1,Y
IDCJAC0010,009225,2008,12,19,29.1,1,Y
IDCJAC0010,009225,2008,12,20,23.1,1,Y
IDCJAC0010,009225,2008,12,21,23.6,1,Y
IDCJAC0010,009225,2008,12,22,28.0,1,Y
IDCJAC0010,009225,2008,12,23,25.2,1,Y
IDCJAC0010,009225,2008,12,24,27.1,1,Y
IDCJAC0010,009225,2008,12,25,26.6,1,Y
IDCJAC0010,009225,2008,12,26,26.4,1,Y
IDCJAC0010,009225,2008,12,27,28.8,1,Y
IDCJAC0010,009225,2008,12,28,30.8,1,Y
IDCJAC0010,009225,2008,12,29,36.3,1,Y
IDCJAC0010,009225,2008,12,30,39.0,1,Y
IDCJAC0010,009225,2008,12,31,34.6,1,Y
