Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,086038,2008,04,22,17.8,1,Y
IDCJAC0010,086038,2008,04,23,20.7,1,Y
IDCJAC0010,086038,2008,04,24,24.9,1,Y
IDCJAC0010,086038,2008,04,25,26.3,1,Y
IDCJAC0010,086038,2008,04,26,18.6,1,Y
IDCJAC0010,086038,2008,04,27,14.8,1,Y
IDCJAC0010,086038,2008,04,28,14.5,1,Y
IDCJAC0010,086038,2008,04,29,14.4,1,Y
IDCJAC0010,086038,2008,04,30,14.5,1,Y
IDCJAC0010,086038,2008,05,01,14.0,1,Y
IDCJAC0010,086038,2008,05,02,18.6,1,Y
IDCJAC0010,086038,2008,05,03,15.5,1,Y
IDCJAC0010,086038,2008,05,04,19.4,1,Y
IDCJAC0010,086038,2008,05,05,18.5,1,Y
IDCJAC0010,086038,2008,05,06,19.2,1,Y
IDCJAC0010,086038,2008,05,07,16.4,1,Y
IDCJAC0010,086038,2008,05,08,16.4,1,Y
IDCJAC0010,086038,2008,05,09,14.9,1,Y
IDCJAC0010,086038,2008,05,10,16.4,1,Y
IDCJAC0010,086038,2008,05,11,14.7,1,Y
IDCJAC0010,086038,2008,05,12,17.3,1,Y
IDCJAC0010,086038,2008,05,13,17.0,1,Y
IDCJAC0010,086038,2008,05,14,20.5,1,Y
IDCJAC0010,086038,2008,05,15,21.2,1,Y
IDCJAC0010,086038,2008,05,16,18.0,1,Y
IDCJAC0010,086038,2008,05,17,11.8,1,Y
IDCJAC0010,086038,2008,05,18,15.2,1,Y
IDCJAC0010,086038,2008,05,19,17.1,1,Y
IDCJAC0010,086038,2008,05,20,19.1,1,Y
IDCJAC0010,086038,2008,05,21,15.4,1,Y
IDCJAC0010,086038,2008,05,22,14.5,1,Y
IDCJAC0010,086038,2008,05,23,13.3,1,Y
IDCJAC0010,086038,2008,05,24,16.4,1,Y
IDCJAC0010,086038,2008,05,25,16.6,1,Y
IDCJAC0010,086038,2008,05,26,18.7,1,Y
IDCJAC0010,086038,2008,05,27,14.9,1,Y
IDCJAC0010,086038,2008,05,28,14.3,1,Y
IDCJAC0010,086038,2008,05,29,19.0,1,Y
IDCJAC0010,086038,2008,05,30,18.7,1,Y
IDCJAC0010,086038,2008,05,31,16.7,1,Y
IDCJAC0010,086038,2008,06,01,13.6,1,Y
IDCJAC0010,086038,2008,06,02,16.6,1,Y
IDCJAC0010,086038,2008,06,03,11.0,1,Y
IDCJAC0010,086038,2008,06,04,13.8,1,Y
IDCJAC0010,086038,2008,06,05,18.0,1,Y
IDCJAC0010,086038,2008,06,06,15.1,1,Y
IDCJAC0010,086038,2008,06,07,14.2,1,Y
IDCJAC0010,086038,2008,06,08,18.1,1,Y
IDCJAC0010,086038,2008,06,09,16.5,1,Y
IDCJAC0010,086038,2008,06,10,16.9,1,Y
IDCJAC0010,086038,2008,06,11,18.6,1,Y
IDCJAC0010,086038,2008,06,12,17.5,1,Y
IDCJAC0010,086038,2008,06,13,13.6,1,Y
IDCJAC0010,086038,2008,06,14,12.4,1,Y
IDCJAC0010,086038,2008,06,15,13.7,1,Y
IDCJAC0010,086038,2008,06,16,17.2,1,Y
IDCJAC0010,086038,2008,06,17,17.3,1,Y
IDCJAC0010,086038,2008,06,18,14.7,1,Y
IDCJAC0010,086038,2008,06,19,14.1,1,Y
IDCJAC0010,086038,2008,06,20,14.4,1,Y
IDCJAC0010,086038,2008,06,21,13.8,1,Y
IDCJAC0010,086038,2008,06,22,14.8,1,Y
IDCJAC0010,086038,2008,06,23,15.5,1,Y
IDCJAC0010,086038,2008,06,24,14.4,1,Y
IDCJAC0010,086038,2008,06,25,15.2,1,Y
IDCJAC0010,086038,2008,06,26,15.3,1,Y
IDCJAC0010,086038,2008,06,27,17.1,1,Y
IDCJAC0010,086038,2008,06,28,14.8,1,Y
IDCJAC0010,086038,2008,06,29,13.8,1,Y
IDCJAC0010,086038,2008,06,30,13.7,1,Y
IDCJAC0010,086038,2008,07,01,14.6,1,Y
IDCJAC0010,086038,2008,07,02,13.1,1,Y
IDCJAC0010,086038,2008,07,03,13.1,1,Y
IDCJAC0010,086038,2008,07,04,13.6,1,Y
IDCJAC0010,086038,2008,07,05,14.6,1,Y
IDCJAC0010,086038,2008,07,06,15.3,1,Y
IDCJAC0010,086038,2008,07,07,13.7,1,Y
IDCJAC0010,086038,2008,07,08,10.1,1,Y
IDCJAC0010,086038,2008,07,09,14.0,1,Y
IDCJAC0010,086038,2008,07,10,12.4,1,Y
IDCJAC0010,086038,2008,07,11,13.2,1,Y
IDCJAC0010,086038,2008,07,12,10.6,1,Y
IDCJAC0010,086038,2008,07,13,13.6,1,Y
IDCJAC0010,086038,2008,07,14,18.1,1,Y
IDCJAC0010,086038,2008,07,15,17.1,1,Y
IDCJAC0010,086038,2008,07,16,15.2,1,Y
IDCJAC0010,086038,2008,07,17,13.1,1,Y
IDCJAC0010,086038,2008,07,18,12.2,1,Y
IDCJAC0010,086038,2008,07,19,13.6,1,Y
IDCJAC0010,086038,2008,07,20,14.0,1,Y
IDCJAC0010,086038,2008,07,21,11.4,1,Y
IDCJAC0010,086038,2008,07,22,11.8,1,Y
IDCJAC0010,086038,2008,07,23,11.0,1,Y
IDCJAC0010,086038,2008,07,24,15.1,1,Y
IDCJAC0010,086038,2008,07,25,14.9,1,Y
IDCJAC0010,086038,2008,07,26,12.8,1,Y
IDCJAC0010,086038,2008,07,27,9.6,1,Y
IDCJAC0010,086038,2008,07,28,12.2,1,Y
IDCJAC0010,086038,2008,07,29,13.1,1,Y
IDCJAC0010,086038,2008,07,30,14.4,1,Y
IDCJAC0010,086038,2008,07,31,15.0,1,Y
IDCJAC0010,086038,2008,08,01,13.6,1,Y
IDCJAC0010,086038,2008,08,02,13.6,1,Y
IDCJAC0010,086038,2008,08,03,14.5,1,Y
IDCJAC0010,086038,2008,08,04,12.4,1,Y
IDCJAC0010,086038,2008,08,05,13.7,1,Y
IDCJAC0010,086038,2008,08,06,15.5,1,Y
IDCJAC0010,086038,2008,08,07,14.9,1,Y
IDCJAC0010,086038,2008,08,08,14.0,1,Y
IDCJAC0010,086038,2008,08,09,13.4,1,Y
IDCJAC0010,086038,2008,08,10,10.8,1,Y
IDCJAC0010,086038,2008,08,11,13.0,1,Y
IDCJAC0010,086038,2008,08,12,13.2,1,Y
IDCJAC0010,086038,2008,08,13,12.5,1,Y
IDCJAC0010,086038,2008,08,14,13.2,1,Y
IDCJAC0010,086038,2008,08,15,14.9,1,Y
IDCJAC0010,086038,2008,08,16,12.4,1,Y
IDCJAC0010,086038,2008,08,17,11.3,1,Y
IDCJAC0010,086038,2008,08,18,12.7,1,Y
IDCJAC0010,086038,2008,08,19,14.7,1,Y
IDCJAC0010,086038,2008,08,20,14.3,1,Y
IDCJAC0010,086038,2008,08,21,8.7,1,Y
IDCJAC0010,086038,2008,08,22,11.4,1,Y
IDCJAC0010,086038,2008,08,23,12.8,1,Y
IDCJAC0010,086038,2008,08,24,13.1,1,Y
IDCJAC0010,086038,2008,08,25,13.7,1,Y
IDCJAC0010,086038,2008,08,26,16.2,1,Y
IDCJAC0010,086038,2008,08,27,14.3,1,Y
IDCJAC0010,086038,2008,08,28,14.2,1,Y
IDCJAC0010,086038,2008,08,29,17.7,1,Y
IDCJAC0010,086038,2008,08,30,17.3,1,Y
IDCJAC0010,086038,2008,08,31,17.7,1,Y
IDCJAC0010,086038,2008,09,01,16.0,1,Y
IDCJAC0010,086038,2008,09,02,16.3,1,Y
IDCJAC0010,086038,2008,09,03,13.6,1,Y
IDCJAC0010,086038,2008,09,04,17.9,1,Y
IDCJAC0010,086038,2008,09,05,17.8,1,Y
IDCJAC0010,086038,2008,09,06,17.8,1,Y
IDCJAC0010,086038,2008,09,07,16.8,1,Y
IDCJAC0010,086038,2008,09,08,13.2,1,Y
IDCJAC0010,086038,2008,09,09,12.7,1,Y
IDCJAC0010,086038,2008,09,10,18.7,1,Y
IDCJAC0010,086038,2008,09,11,19.1,1,Y
IDCJAC0010,086038,2008,09,12,24.2,1,Y
IDCJAC0010,086038,2008,09,13,25.1,1,Y
IDCJAC0010,086038,2008,09,14,18.0,1,Y
IDCJAC0010,086038,2008,09,15,16.9,1,Y
IDCJAC0010,086038,2008,09,16,14.3,1,Y
IDCJAC0010,086038,2008,09,17,17.7,1,Y
IDCJAC0010,086038,2008,09,18,19.1,1,Y
IDCJAC0010,086038,2008,09,19,26.7,1,Y
IDCJAC0010,086038,2008,09,20,19.4,1,Y
IDCJAC0010,086038,2008,09,21,19.7,1,Y
IDCJAC0010,086038,2008,09,22,22.9,1,Y
IDCJAC0010,086038,2008,09,23,17.7,1,Y
IDCJAC0010,086038,2008,09,24,17.8,1,Y
IDCJAC0010,086038,2008,09,25,22.9,1,Y
IDCJAC0010,086038,2008,09,26,27.8,1,Y
IDCJAC0010,086038,2008,09,27,28.2,1,Y
IDCJAC0010,086038,2008,09,28,20.5,1,Y
IDCJAC0010,086038,2008,09,29,13.7,1,Y
IDCJAC0010,086038,2008,09,30,17.3,1,Y
IDCJAC0010,086038,2008,10,01,22.4,1,Y
IDCJAC0010,086038,2008,10,02,25.2,1,Y
IDCJAC0010,086038,2008,10,03,26.2,1,Y
IDCJAC0010,086038,2008,10,04,16.2,1,Y
IDCJAC0010,086038,2008,10,05,22.5,1,Y
IDCJAC0010,086038,2008,10,06,14.7,1,Y
IDCJAC0010,086038,2008,10,07,15.5,1,Y
IDCJAC0010,086038,2008,10,08,16.9,1,Y
IDCJAC0010,086038,2008,10,09,19.5,1,Y
IDCJAC0010,086038,2008,10,10,25.5,1,Y
IDCJAC0010,086038,2008,10,11,28.0,1,Y
IDCJAC0010,086038,2008,10,12,30.6,1,Y
IDCJAC0010,086038,2008,10,13,19.5,1,Y
IDCJAC0010,086038,2008,10,14,16.9,1,Y
IDCJAC0010,086038,2008,10,15,19.4,1,Y
IDCJAC0010,086038,2008,10,16,19.8,1,Y
IDCJAC0010,086038,2008,10,17,22.1,1,Y
IDCJAC0010,086038,2008,10,18,31.8,1,Y
IDCJAC0010,086038,2008,10,19,18.0,1,Y
IDCJAC0010,086038,2008,10,20,16.6,1,Y
IDCJAC0010,086038,2008,10,21,17.0,1,Y
IDCJAC0010,086038,2008,10,22,15.6,1,Y
IDCJAC0010,086038,2008,10,23,20.6,1,Y
IDCJAC0010,086038,2008,10,24,24.9,1,Y
IDCJAC0010,086038,2008,10,25,29.3,1,Y
IDCJAC0010,086038,2008,10,26,32.0,1,Y
IDCJAC0010,086038,2008,10,27,22.7,1,Y
IDCJAC0010,086038,2008,10,28,18.5,1,Y
IDCJAC0010,086038,2008,10,29,21.8,1,Y
IDCJAC0010,086038,2008,10,30,30.0,1,Y
IDCJAC0010,086038,2008,10,31,21.4,1,Y
IDCJAC0010,086038,2008,11,01,17.8,1,Y
IDCJAC0010,086038,2008,11,02,30.0,1,Y
IDCJAC0010,086038,2008,11,03,18.1,1,Y
IDCJAC0010,086038,2008,11,04,16.4,1,Y
IDCJAC0010,086038,2008,11,05,27.2,1,Y
IDCJAC0010,086038,2008,11,06,24.0,1,Y
IDCJAC0010,086038,2008,11,07,21.0,1,Y
IDCJAC0010,086038,2008,11,08,20.3,1,Y
IDCJAC0010,086038,2008,11,09,27.1,1,Y
IDCJAC0010,086038,2008,11,10,23.1,1,Y
IDCJAC0010,086038,2008,11,11,33.1,1,Y
IDCJAC0010,086038,2008,11,12,34.3,1,Y
IDCJAC0010,086038,2008,11,13,34.5,1,Y
IDCJAC0010,086038,2008,11,14,20.3,1,Y
IDCJAC0010,086038,2008,11,15,22.4,1,Y
IDCJAC0010,086038,2008,11,16,16.9,1,Y
IDCJAC0010,086038,2008,11,17,18.6,1,Y
IDCJAC0010,086038,2008,11,18,18.6,1,Y
IDCJAC0010,086038,2008,11,19,21.0,1,Y
IDCJAC0010,086038,2008,11,20,17.3,1,Y
IDCJAC0010,086038,2008,11,21,20.2,1,Y
IDCJAC0010,086038,2008,11,22,14.1,1,Y
IDCJAC0010,086038,2008,11,23,17.6,1,Y
IDCJAC0010,086038,2008,11,24,17.3,1,Y
IDCJAC0010,086038,2008,11,25,25.7,1,Y
IDCJAC0010,086038,2008,11,26,30.1,1,Y
IDCJAC0010,086038,2008,11,27,31.5,1,Y
IDCJAC0010,086038,2008,11,28,20.6,1,Y
IDCJAC0010,086038,2008,11,29,18.9,1,Y
IDCJAC0010,086038,2008,11,30,26.1,1,Y
IDCJAC0010,086038,2008,12,01,21.3,1,Y
IDCJAC0010,086038,2008,12,02,23.3,1,Y
IDCJAC0010,086038,2008,12,03,20.4,1,Y
IDCJAC0010,086038,2008,12,04,25.8,1,Y
IDCJAC0010,086038,2008,12,05,32.2,1,Y
IDCJAC0010,086038,2008,12,06,26.6,1,Y
IDCJAC0010,086038,2008,12,07,18.6,1,Y
IDCJAC0010,086038,2008,12,08,22.5,1,Y
IDCJAC0010,086038,2008,12,09,19.0,1,Y
IDCJAC0010,086038,2008,12,10,18.2,1,Y
IDCJAC0010,086038,2008,12,11,22.0,1,Y
IDCJAC0010,086038,2008,12,12,22.6,1,Y
IDCJAC0010,086038,2008,12,13,16.8,1,Y
IDCJAC0010,086038,2008,12,14,18.9,1,Y
IDCJAC0010,086038,2008,12,15,20.4,1,Y
IDCJAC0010,086038,2008,12,16,19.3,1,Y
IDCJAC0010,086038,2008,12,17,19.5,1,Y
IDCJAC0010,086038,2008,12,18,19.8,1,Y
IDCJAC0010,086038,2008,12,19,17.8,1,Y
IDCJAC0010,086038,2008,12,20,21.0,1,Y
IDCJAC0010,086038,2008,12,21,29.8,1,Y
IDCJAC0010,086038,2008,12,22,34.9,1,Y
IDCJAC0010,086038,2008,12,23,20.6,1,Y
IDCJAC0010,086038,2008,12,24,23.8,1,Y
IDCJAC0010,086038,2008,12,25,22.7,1,Y
IDCJAC0010,086038,2008,12,26,29.8,1,Y
IDCJAC0010,086038,2008,12,27,29.8,1,Y
IDCJAC0010,086038,2008,12,28,28.5,1,Y
IDCJAC0010,086038,2008,12,29,23.2,1,Y
IDCJAC0010,086038,2008,12,30,24.3,1,Y
IDCJAC0010,086038,2008,12,31,24.2,1,Y
