Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2008,03,25,32.6,1,Y
IDCJAC0010,014015,2008,03,26,32.8,1,Y
IDCJAC0010,014015,2008,03,27,32.4,1,Y
IDCJAC0010,014015,2008,03,28,31.2,1,Y
IDCJAC0010,014015,2008,03,29,32.6,1,Y
IDCJAC0010,014015,2008,03,30,31.8,1,Y
IDCJAC0010,014015,2008,03,31,32.7,1,Y
IDCJAC0010,014015,2008,04,01,32.1,1,Y
IDCJAC0010,014015,2008,04,02,32.6,1,Y
IDCJAC0010,014015,2008,04,03,32.8,1,Y
IDCJAC0010,014015,2008,04,04,31.8,1,Y
IDCJAC0010,014015,2008,04,05,33.3,1,Y
IDCJAC0010,014015,2008,04,06,33.5,1,Y
IDCJAC0010,014015,2008,04,07,33.5,1,Y
IDCJAC0010,014015,2008,04,08,32.9,1,Y
IDCJAC0010,014015,2008,04,09,33.5,1,Y
IDCJAC0010,014015,2008,04,10,33.6,1,Y
IDCJAC0010,014015,2008,04,11,33.7,1,Y
IDCJAC0010,014015,2008,04,12,34.1,1,Y
IDCJAC0010,014015,2008,04,13,33.5,1,Y
IDCJAC0010,014015,2008,04,14,32.9,1,Y
IDCJAC0010,014015,2008,04,15,34.0,1,Y
IDCJAC0010,014015,2008,04,16,34.0,1,Y
IDCJAC0010,014015,2008,04,17,33.9,1,Y
IDCJAC0010,014015,2008,04,18,33.2,1,Y
IDCJAC0010,014015,2008,04,19,33.2,1,Y
IDCJAC0010,014015,2008,04,20,33.0,1,Y
IDCJAC0010,014015,2008,04,21,32.4,1,Y
IDCJAC0010,014015,2008,04,22,33.7,1,Y
IDCJAC0010,014015,2008,04,23,33.6,1,Y
IDCJAC0010,014015,2008,04,24,34.3,1,Y
IDCJAC0010,014015,2008,04,25,33.6,1,Y
IDCJAC0010,014015,2008,04,26,33.2,1,Y
IDCJAC0010,014015,2008,04,27,32.1,1,Y
IDCJAC0010,014015,2008,04,28,33.9,1,Y
IDCJAC0010,014015,2008,04,29,32.8,1,Y
IDCJAC0010,014015,2008,04,30,33.9,1,Y
IDCJAC0010,014015,2008,05,01,33.7,1,Y
IDCJAC0010,014015,2008,05,02,34.3,1,Y
IDCJAC0010,014015,2008,05,03,33.3,1,Y
IDCJAC0010,014015,2008,05,04,33.4,1,Y
IDCJAC0010,014015,2008,05,05,33.3,1,Y
IDCJAC0010,014015,2008,05,06,32.9,1,Y
IDCJAC0010,014015,2008,05,07,32.8,1,Y
IDCJAC0010,014015,2008,05,08,32.6,1,Y
IDCJAC0010,014015,2008,05,09,31.5,1,Y
IDCJAC0010,014015,2008,05,10,33.0,1,Y
IDCJAC0010,014015,2008,05,11,33.3,1,Y
IDCJAC0010,014015,2008,05,12,33.4,1,Y
IDCJAC0010,014015,2008,05,13,32.3,1,Y
IDCJAC0010,014015,2008,05,14,32.3,1,Y
IDCJAC0010,014015,2008,05,15,33.2,1,Y
IDCJAC0010,014015,2008,05,16,33.6,1,Y
IDCJAC0010,014015,2008,05,17,34.1,1,Y
IDCJAC0010,014015,2008,05,18,33.8,1,Y
IDCJAC0010,014015,2008,05,19,32.2,1,Y
IDCJAC0010,014015,2008,05,20,31.6,1,Y
IDCJAC0010,014015,2008,05,21,31.3,1,Y
IDCJAC0010,014015,2008,05,22,31.4,1,Y
IDCJAC0010,014015,2008,05,23,31.7,1,Y
IDCJAC0010,014015,2008,05,24,31.6,1,Y
IDCJAC0010,014015,2008,05,25,32.1,1,Y
IDCJAC0010,014015,2008,05,26,33.2,1,Y
IDCJAC0010,014015,2008,05,27,33.2,1,Y
IDCJAC0010,014015,2008,05,28,30.2,1,Y
IDCJAC0010,014015,2008,05,29,30.8,1,Y
IDCJAC0010,014015,2008,05,30,30.4,1,Y
IDCJAC0010,014015,2008,05,31,29.7,1,Y
IDCJAC0010,014015,2008,06,01,30.0,1,Y
IDCJAC0010,014015,2008,06,02,30.7,1,Y
IDCJAC0010,014015,2008,06,03,30.8,1,Y
IDCJAC0010,014015,2008,06,04,30.9,1,Y
IDCJAC0010,014015,2008,06,05,32.4,1,Y
IDCJAC0010,014015,2008,06,06,33.8,1,Y
IDCJAC0010,014015,2008,06,07,33.7,1,Y
IDCJAC0010,014015,2008,06,08,32.2,1,Y
IDCJAC0010,014015,2008,06,09,33.3,1,Y
IDCJAC0010,014015,2008,06,10,33.3,1,Y
IDCJAC0010,014015,2008,06,11,32.0,1,Y
IDCJAC0010,014015,2008,06,12,31.3,1,Y
IDCJAC0010,014015,2008,06,13,32.3,1,Y
IDCJAC0010,014015,2008,06,14,32.4,1,Y
IDCJAC0010,014015,2008,06,15,31.9,1,Y
IDCJAC0010,014015,2008,06,16,31.5,1,Y
IDCJAC0010,014015,2008,06,17,30.6,1,Y
IDCJAC0010,014015,2008,06,18,31.1,1,Y
IDCJAC0010,014015,2008,06,19,33.1,1,Y
IDCJAC0010,014015,2008,06,20,31.5,1,Y
IDCJAC0010,014015,2008,06,21,28.6,1,Y
IDCJAC0010,014015,2008,06,22,30.4,1,Y
IDCJAC0010,014015,2008,06,23,29.8,1,Y
IDCJAC0010,014015,2008,06,24,29.6,1,Y
IDCJAC0010,014015,2008,06,25,29.7,1,Y
IDCJAC0010,014015,2008,06,26,30.9,1,Y
IDCJAC0010,014015,2008,06,27,30.4,1,Y
IDCJAC0010,014015,2008,06,28,29.6,1,Y
IDCJAC0010,014015,2008,06,29,32.0,1,Y
IDCJAC0010,014015,2008,06,30,32.4,1,Y
IDCJAC0010,014015,2008,07,01,33.1,1,Y
IDCJAC0010,014015,2008,07,02,32.4,1,Y
IDCJAC0010,014015,2008,07,03,31.8,1,Y
IDCJAC0010,014015,2008,07,04,30.7,1,Y
IDCJAC0010,014015,2008,07,05,30.8,1,Y
IDCJAC0010,014015,2008,07,06,31.9,1,Y
IDCJAC0010,014015,2008,07,07,32.7,1,Y
IDCJAC0010,014015,2008,07,08,30.8,1,Y
IDCJAC0010,014015,2008,07,09,29.2,1,Y
IDCJAC0010,014015,2008,07,10,30.3,1,Y
IDCJAC0010,014015,2008,07,11,30.6,1,Y
IDCJAC0010,014015,2008,07,12,30.9,1,Y
IDCJAC0010,014015,2008,07,13,31.3,1,Y
IDCJAC0010,014015,2008,07,14,31.0,1,Y
IDCJAC0010,014015,2008,07,15,33.1,1,Y
IDCJAC0010,014015,2008,07,16,33.5,1,Y
IDCJAC0010,014015,2008,07,17,33.4,1,Y
IDCJAC0010,014015,2008,07,18,32.3,1,Y
IDCJAC0010,014015,2008,07,19,29.9,1,Y
IDCJAC0010,014015,2008,07,20,31.4,1,Y
IDCJAC0010,014015,2008,07,21,32.7,1,Y
IDCJAC0010,014015,2008,07,22,32.5,1,Y
IDCJAC0010,014015,2008,07,23,30.9,1,Y
IDCJAC0010,014015,2008,07,24,29.1,1,Y
IDCJAC0010,014015,2008,07,25,29.3,1,Y
IDCJAC0010,014015,2008,07,26,30.2,1,Y
IDCJAC0010,014015,2008,07,27,31.3,1,Y
IDCJAC0010,014015,2008,07,28,30.0,1,Y
IDCJAC0010,014015,2008,07,29,31.6,1,Y
IDCJAC0010,014015,2008,07,30,28.7,1,Y
IDCJAC0010,014015,2008,07,31,30.3,1,Y
IDCJAC0010,014015,2008,08,01,32.0,1,Y
IDCJAC0010,014015,2008,08,02,32.2,1,Y
IDCJAC0010,014015,2008,08,03,34.1,1,Y
IDCJAC0010,014015,2008,08,04,34.7,1,Y
IDCJAC0010,014015,2008,08,05,33.8,1,Y
IDCJAC0010,014015,2008,08,06,32.6,1,Y
IDCJAC0010,014015,2008,08,07,32.3,1,Y
IDCJAC0010,014015,2008,08,08,32.1,1,Y
IDCJAC0010,014015,2008,08,09,31.7,1,Y
IDCJAC0010,014015,2008,08,10,32.4,1,Y
IDCJAC0010,014015,2008,08,11,32.2,1,Y
IDCJAC0010,014015,2008,08,12,31.7,1,Y
IDCJAC0010,014015,2008,08,13,32.7,1,Y
IDCJAC0010,014015,2008,08,14,32.0,1,Y
IDCJAC0010,014015,2008,08,15,33.8,1,Y
IDCJAC0010,014015,2008,08,16,31.5,1,Y
IDCJAC0010,014015,2008,08,17,30.8,1,Y
IDCJAC0010,014015,2008,08,18,30.8,1,Y
IDCJAC0010,014015,2008,08,19,31.3,1,Y
IDCJAC0010,014015,2008,08,20,31.8,1,Y
IDCJAC0010,014015,2008,08,21,33.2,1,Y
IDCJAC0010,014015,2008,08,22,34.7,1,Y
IDCJAC0010,014015,2008,08,23,31.7,1,Y
IDCJAC0010,014015,2008,08,24,32.7,1,Y
IDCJAC0010,014015,2008,08,25,32.9,1,Y
IDCJAC0010,014015,2008,08,26,33.1,1,Y
IDCJAC0010,014015,2008,08,27,34.2,1,Y
IDCJAC0010,014015,2008,08,28,32.9,1,Y
IDCJAC0010,014015,2008,08,29,33.0,1,Y
IDCJAC0010,014015,2008,08,30,32.8,1,Y
IDCJAC0010,014015,2008,08,31,32.4,1,Y
IDCJAC0010,014015,2008,09,01,33.3,1,Y
IDCJAC0010,014015,2008,09,02,34.1,1,Y
IDCJAC0010,014015,2008,09,03,34.8,1,Y
IDCJAC0010,014015,2008,09,04,34.5,1,Y
IDCJAC0010,014015,2008,09,05,31.8,1,Y
IDCJAC0010,014015,2008,09,06,30.9,1,Y
IDCJAC0010,014015,2008,09,07,31.8,1,Y
IDCJAC0010,014015,2008,09,08,36.0,1,Y
IDCJAC0010,014015,2008,09,09,36.2,1,Y
IDCJAC0010,014015,2008,09,10,37.0,1,Y
IDCJAC0010,014015,2008,09,11,32.1,1,Y
IDCJAC0010,014015,2008,09,12,32.0,1,Y
IDCJAC0010,014015,2008,09,13,32.5,1,Y
IDCJAC0010,014015,2008,09,14,32.5,1,Y
IDCJAC0010,014015,2008,09,15,30.8,1,Y
IDCJAC0010,014015,2008,09,16,32.5,1,Y
IDCJAC0010,014015,2008,09,17,33.1,1,Y
IDCJAC0010,014015,2008,09,18,34.1,1,Y
IDCJAC0010,014015,2008,09,19,33.2,1,Y
IDCJAC0010,014015,2008,09,20,33.3,1,Y
IDCJAC0010,014015,2008,09,21,33.4,1,Y
IDCJAC0010,014015,2008,09,22,32.9,1,Y
IDCJAC0010,014015,2008,09,23,32.5,1,Y
IDCJAC0010,014015,2008,09,24,33.3,1,Y
IDCJAC0010,014015,2008,09,25,34.5,1,Y
IDCJAC0010,014015,2008,09,26,34.3,1,Y
IDCJAC0010,014015,2008,09,27,32.7,1,Y
IDCJAC0010,014015,2008,09,28,33.0,1,Y
IDCJAC0010,014015,2008,09,29,33.7,1,Y
IDCJAC0010,014015,2008,09,30,33.4,1,Y
IDCJAC0010,014015,2008,10,01,33.4,1,Y
IDCJAC0010,014015,2008,10,02,34.5,1,Y
IDCJAC0010,014015,2008,10,03,34.6,1,Y
IDCJAC0010,014015,2008,10,04,33.3,1,Y
IDCJAC0010,014015,2008,10,05,33.4,1,Y
IDCJAC0010,014015,2008,10,06,36.1,1,Y
IDCJAC0010,014015,2008,10,07,34.0,1,Y
IDCJAC0010,014015,2008,10,08,34.3,1,Y
IDCJAC0010,014015,2008,10,09,33.5,1,Y
IDCJAC0010,014015,2008,10,10,35.5,1,Y
IDCJAC0010,014015,2008,10,11,36.8,1,Y
IDCJAC0010,014015,2008,10,12,33.9,1,Y
IDCJAC0010,014015,2008,10,13,34.2,1,Y
IDCJAC0010,014015,2008,10,14,34.8,1,Y
IDCJAC0010,014015,2008,10,15,34.3,1,Y
IDCJAC0010,014015,2008,10,16,33.2,1,Y
IDCJAC0010,014015,2008,10,17,30.1,1,Y
IDCJAC0010,014015,2008,10,18,33.3,1,Y
IDCJAC0010,014015,2008,10,19,34.8,1,Y
IDCJAC0010,014015,2008,10,20,37.0,1,Y
IDCJAC0010,014015,2008,10,21,35.1,1,Y
IDCJAC0010,014015,2008,10,22,37.5,1,Y
IDCJAC0010,014015,2008,10,23,36.9,1,Y
IDCJAC0010,014015,2008,10,24,36.7,1,Y
IDCJAC0010,014015,2008,10,25,33.6,1,Y
IDCJAC0010,014015,2008,10,26,33.8,1,Y
IDCJAC0010,014015,2008,10,27,34.1,1,Y
IDCJAC0010,014015,2008,10,28,33.8,1,Y
IDCJAC0010,014015,2008,10,29,33.8,1,Y
IDCJAC0010,014015,2008,10,30,33.1,1,Y
IDCJAC0010,014015,2008,10,31,34.0,1,Y
IDCJAC0010,014015,2008,11,01,34.8,1,Y
IDCJAC0010,014015,2008,11,02,34.5,1,Y
IDCJAC0010,014015,2008,11,03,33.9,1,Y
IDCJAC0010,014015,2008,11,04,33.4,1,Y
IDCJAC0010,014015,2008,11,05,33.8,1,Y
IDCJAC0010,014015,2008,11,06,35.1,1,Y
IDCJAC0010,014015,2008,11,07,35.2,1,Y
IDCJAC0010,014015,2008,11,08,34.7,1,Y
IDCJAC0010,014015,2008,11,09,35.5,1,Y
IDCJAC0010,014015,2008,11,10,32.9,1,Y
IDCJAC0010,014015,2008,11,11,33.0,1,Y
IDCJAC0010,014015,2008,11,12,33.7,1,Y
IDCJAC0010,014015,2008,11,13,34.3,1,Y
IDCJAC0010,014015,2008,11,14,35.9,1,Y
IDCJAC0010,014015,2008,11,15,35.1,1,Y
IDCJAC0010,014015,2008,11,16,35.0,1,Y
IDCJAC0010,014015,2008,11,17,34.5,1,Y
IDCJAC0010,014015,2008,11,18,31.0,1,Y
IDCJAC0010,014015,2008,11,19,34.7,1,Y
IDCJAC0010,014015,2008,11,20,34.7,1,Y
IDCJAC0010,014015,2008,11,21,32.7,1,Y
IDCJAC0010,014015,2008,11,22,34.2,1,Y
IDCJAC0010,014015,2008,11,23,34.9,1,Y
IDCJAC0010,014015,2008,11,24,35.6,1,Y
IDCJAC0010,014015,2008,11,25,35.0,1,Y
IDCJAC0010,014015,2008,11,26,34.4,1,Y
IDCJAC0010,014015,2008,11,27,35.0,1,Y
IDCJAC0010,014015,2008,11,28,33.2,1,Y
IDCJAC0010,014015,2008,11,29,34.8,1,Y
IDCJAC0010,014015,2008,11,30,31.9,1,Y
IDCJAC0010,014015,2008,12,01,34.6,1,Y
IDCJAC0010,014015,2008,12,02,34.3,1,Y
IDCJAC0010,014015,2008,12,03,34.4,1,Y
IDCJAC0010,014015,2008,12,04,34.4,1,Y
IDCJAC0010,014015,2008,12,05,34.0,1,Y
IDCJAC0010,014015,2008,12,06,34.8,1,Y
IDCJAC0010,014015,2008,12,07,33.5,1,Y
IDCJAC0010,014015,2008,12,08,34.0,1,Y
IDCJAC0010,014015,2008,12,09,33.4,1,Y
IDCJAC0010,014015,2008,12,10,33.2,1,Y
IDCJAC0010,014015,2008,12,11,33.5,1,Y
IDCJAC0010,014015,2008,12,12,33.4,1,Y
IDCJAC0010,014015,2008,12,13,32.3,1,Y
IDCJAC0010,014015,2008,12,14,33.4,1,Y
IDCJAC0010,014015,2008,12,15,32.5,1,Y
IDCJAC0010,014015,2008,12,16,29.1,1,Y
IDCJAC0010,014015,2008,12,17,28.1,1,Y
IDCJAC0010,014015,2008,12,18,28.3,1,Y
IDCJAC0010,014015,2008,12,19,28.1,1,Y
IDCJAC0010,014015,2008,12,20,29.2,1,Y
IDCJAC0010,014015,2008,12,21,31.7,1,Y
IDCJAC0010,014015,2008,12,22,31.2,1,Y
IDCJAC0010,014015,2008,12,23,32.9,1,Y
IDCJAC0010,014015,2008,12,24,32.0,1,Y
IDCJAC0010,014015,2008,12,25,32.1,1,Y
IDCJAC0010,014015,2008,12,26,33.2,1,Y
IDCJAC0010,014015,2008,12,27,34.4,1,Y
IDCJAC0010,014015,2008,12,28,32.6,1,Y
IDCJAC0010,014015,2008,12,29,31.3,1,Y
IDCJAC0010,014015,2008,12,30,29.3,1,Y
IDCJAC0010,014015,2008,12,31,29.9,1,Y
