Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,014015,2018,03,29,33.0,1,N
IDCJAC0010,014015,2018,03,30,33.6,1,N
IDCJAC0010,014015,2018,03,31,33.0,1,N
IDCJAC0010,014015,2018,04,01,34.2,1,N
IDCJAC0010,014015,2018,04,02,34.9,1,N
IDCJAC0010,014015,2018,04,03,33.0,1,N
IDCJAC0010,014015,2018,04,04,33.9,1,N
IDCJAC0010,014015,2018,04,05,33.6,1,N
IDCJAC0010,014015,2018,04,06,33.2,1,N
IDCJAC0010,014015,2018,04,07,33.0,1,N
IDCJAC0010,014015,2018,04,08,34.1,1,N
IDCJAC0010,014015,2018,04,09,33.9,1,N
IDCJAC0010,014015,2018,04,10,32.6,1,N
IDCJAC0010,014015,2018,04,11,32.7,1,N
IDCJAC0010,014015,2018,04,12,33.4,1,N
IDCJAC0010,014015,2018,04,13,32.8,1,N
IDCJAC0010,014015,2018,04,14,33.3,1,N
IDCJAC0010,014015,2018,04,15,34.4,1,N
IDCJAC0010,014015,2018,04,16,35.2,1,N
IDCJAC0010,014015,2018,04,17,35.1,1,N
IDCJAC0010,014015,2018,04,18,33.4,1,N
IDCJAC0010,014015,2018,04,19,33.6,1,N
IDCJAC0010,014015,2018,04,20,33.9,1,N
IDCJAC0010,014015,2018,04,21,34.6,1,N
IDCJAC0010,014015,2018,04,22,34.3,1,N
IDCJAC0010,014015,2018,04,23,34.6,1,N
IDCJAC0010,014015,2018,04,24,34.3,1,N
IDCJAC0010,014015,2018,04,25,33.9,1,N
IDCJAC0010,014015,2018,04,26,33.9,1,N
IDCJAC0010,014015,2018,04,27,32.5,1,N
IDCJAC0010,014015,2018,04,28,33.9,1,N
IDCJAC0010,014015,2018,04,29,33.5,1,N
IDCJAC0010,014015,2018,04,30,32.8,1,N
IDCJAC0010,014015,2018,05,01,33.4,1,N
IDCJAC0010,014015,2018,05,02,33.1,1,N
IDCJAC0010,014015,2018,05,03,33.4,1,N
IDCJAC0010,014015,2018,05,04,34.9,1,N
IDCJAC0010,014015,2018,05,05,34.0,1,N
IDCJAC0010,014015,2018,05,06,33.2,1,N
IDCJAC0010,014015,2018,05,07,34.0,1,N
IDCJAC0010,014015,2018,05,08,34.6,1,N
IDCJAC0010,014015,2018,05,09,33.9,1,N
IDCJAC0010,014015,2018,05,10,34.0,1,N
IDCJAC0010,014015,2018,05,11,33.5,1,N
IDCJAC0010,014015,2018,05,12,30.9,1,N
IDCJAC0010,014015,2018,05,13,31.3,1,N
IDCJAC0010,014015,2018,05,14,31.0,1,N
IDCJAC0010,014015,2018,05,15,30.8,1,N
IDCJAC0010,014015,2018,05,16,30.5,1,N
IDCJAC0010,014015,2018,05,17,30.2,1,N
IDCJAC0010,014015,2018,05,18,30.9,1,N
IDCJAC0010,014015,2018,05,19,30.9,1,N
IDCJAC0010,014015,2018,05,20,32.3,1,N
IDCJAC0010,014015,2018,05,21,33.2,1,N
IDCJAC0010,014015,2018,05,22,32.2,1,N
IDCJAC0010,014015,2018,05,23,33.0,1,N
IDCJAC0010,014015,2018,05,24,33.0,1,N
IDCJAC0010,014015,2018,05,25,33.5,1,N
IDCJAC0010,014015,2018,05,26,33.8,1,N
IDCJAC0010,014015,2018,05,27,33.2,1,N
IDCJAC0010,014015,2018,05,28,33.1,1,N
IDCJAC0010,014015,2018,05,29,33.3,1,N
IDCJAC0010,014015,2018,05,30,32.4,1,N
IDCJAC0010,014015,2018,05,31,32.9,1,N
IDCJAC0010,014015,2018,06,01,32.3,1,N
IDCJAC0010,014015,2018,06,02,31.6,1,N
IDCJAC0010,014015,2018,06,03,31.9,1,N
IDCJAC0010,014015,2018,06,04,30.7,1,N
IDCJAC0010,014015,2018,06,05,29.5,1,N
IDCJAC0010,014015,2018,06,06,29.6,1,N
IDCJAC0010,014015,2018,06,07,30.4,1,N
IDCJAC0010,014015,2018,06,08,31.0,1,N
IDCJAC0010,014015,2018,06,09,31.4,1,N
IDCJAC0010,014015,2018,06,10,32.1,1,N
IDCJAC0010,014015,2018,06,11,31.3,1,N
IDCJAC0010,014015,2018,06,12,31.7,1,N
IDCJAC0010,014015,2018,06,13,30.8,1,N
IDCJAC0010,014015,2018,06,14,31.9,1,N
IDCJAC0010,014015,2018,06,15,31.8,1,N
IDCJAC0010,014015,2018,06,16,32.1,1,N
IDCJAC0010,014015,2018,06,17,31.7,1,N
IDCJAC0010,014015,2018,06,18,31.8,1,N
IDCJAC0010,014015,2018,06,19,32.1,1,N
IDCJAC0010,014015,2018,06,20,33.4,1,N
IDCJAC0010,014015,2018,06,21,32.0,1,N
IDCJAC0010,014015,2018,06,22,31.6,1,N
IDCJAC0010,014015,2018,06,23,31.0,1,N
IDCJAC0010,014015,2018,06,24,31.0,1,N
IDCJAC0010,014015,2018,06,25,31.6,1,N
IDCJAC0010,014015,2018,06,26,32.4,1,N
IDCJAC0010,014015,2018,06,27,32.0,1,N
IDCJAC0010,014015,2018,06,28,31.1,1,N
IDCJAC0010,014015,2018,06,29,32.0,1,N
IDCJAC0010,014015,2018,06,30,33.4,1,N
IDCJAC0010,014015,2018,07,01,33.5,1,N
IDCJAC0010,014015,2018,07,02,33.7,1,N
IDCJAC0010,014015,2018,07,03,33.1,1,N
IDCJAC0010,014015,2018,07,04,32.9,1,N
IDCJAC0010,014015,2018,07,05,32.6,1,N
IDCJAC0010,014015,2018,07,06,31.6,1,N
IDCJAC0010,014015,2018,07,07,32.1,1,N
IDCJAC0010,014015,2018,07,08,30.9,1,N
IDCJAC0010,014015,2018,07,09,31.0,1,N
IDCJAC0010,014015,2018,07,10,32.3,1,N
IDCJAC0010,014015,2018,07,11,31.7,1,N
IDCJAC0010,014015,2018,07,12,31.0,1,N
IDCJAC0010,014015,2018,07,13,30.8,1,N
IDCJAC0010,014015,2018,07,14,29.9,1,N
IDCJAC0010,014015,2018,07,15,30.0,1,N
IDCJAC0010,014015,2018,07,16,32.0,1,N
IDCJAC0010,014015,2018,07,17,32.3,1,N
IDCJAC0010,014015,2018,07,18,32.6,1,N
IDCJAC0010,014015,2018,07,19,32.9,1,N
IDCJAC0010,014015,2018,07,20,33.8,1,N
IDCJAC0010,014015,2018,07,21,33.3,1,N
IDCJAC0010,014015,2018,07,22,33.0,1,N
IDCJAC0010,014015,2018,07,23,32.2,1,N
IDCJAC0010,014015,2018,07,24,31.3,1,N
IDCJAC0010,014015,2018,07,25,30.9,1,N
IDCJAC0010,014015,2018,07,26,31.0,1,N
IDCJAC0010,014015,2018,07,27,29.9,1,N
IDCJAC0010,014015,2018,07,28,30.2,1,N
IDCJAC0010,014015,2018,07,29,31.4,1,N
IDCJAC0010,014015,2018,07,30,32.0,1,N
IDCJAC0010,014015,2018,07,31,32.3,1,N
IDCJAC0010,014015,2018,08,01,32.3,1,N
IDCJAC0010,014015,2018,08,02,30.8,1,N
IDCJAC0010,014015,2018,08,03,31.2,1,N
IDCJAC0010,014015,2018,08,04,32.6,1,N
IDCJAC0010,014015,2018,08,05,31.8,1,N
IDCJAC0010,014015,2018,08,06,33.8,1,N
IDCJAC0010,014015,2018,08,07,34.0,1,N
IDCJAC0010,014015,2018,08,08,33.5,1,N
IDCJAC0010,014015,2018,08,09,32.8,1,N
IDCJAC0010,014015,2018,08,10,31.8,1,N
IDCJAC0010,014015,2018,08,11,32.2,1,N
IDCJAC0010,014015,2018,08,12,32.2,1,N
IDCJAC0010,014015,2018,08,13,30.9,1,N
IDCJAC0010,014015,2018,08,14,32.1,1,N
IDCJAC0010,014015,2018,08,15,30.8,1,N
IDCJAC0010,014015,2018,08,16,32.2,1,N
IDCJAC0010,014015,2018,08,17,30.8,1,N
IDCJAC0010,014015,2018,08,18,31.4,1,N
IDCJAC0010,014015,2018,08,19,33.5,1,N
IDCJAC0010,014015,2018,08,20,33.1,1,N
IDCJAC0010,014015,2018,08,21,31.4,1,N
IDCJAC0010,014015,2018,08,22,30.0,1,N
IDCJAC0010,014015,2018,08,23,30.3,1,N
IDCJAC0010,014015,2018,08,24,30.9,1,N
IDCJAC0010,014015,2018,08,25,33.7,1,N
IDCJAC0010,014015,2018,08,26,31.9,1,N
IDCJAC0010,014015,2018,08,27,33.1,1,N
IDCJAC0010,014015,2018,08,28,32.6,1,N
IDCJAC0010,014015,2018,08,29,32.3,1,N
IDCJAC0010,014015,2018,08,30,31.0,1,N
IDCJAC0010,014015,2018,08,31,31.8,1,N
IDCJAC0010,014015,2018,09,01,31.1,1,N
IDCJAC0010,014015,2018,09,02,31.7,1,N
IDCJAC0010,014015,2018,09,03,34.5,1,N
IDCJAC0010,014015,2018,09,04,34.7,1,N
IDCJAC0010,014015,2018,09,05,33.6,1,N
IDCJAC0010,014015,2018,09,06,31.8,1,N
IDCJAC0010,014015,2018,09,07,31.8,1,N
IDCJAC0010,014015,2018,09,08,33.2,1,N
IDCJAC0010,014015,2018,09,09,33.0,1,N
IDCJAC0010,014015,2018,09,10,35.0,1,N
IDCJAC0010,014015,2018,09,11,33.2,1,N
IDCJAC0010,014015,2018,09,12,32.9,1,N
IDCJAC0010,014015,2018,09,13,31.5,1,N
IDCJAC0010,014015,2018,09,14,33.0,1,N
IDCJAC0010,014015,2018,09,15,32.9,1,N
IDCJAC0010,014015,2018,09,16,33.2,1,N
IDCJAC0010,014015,2018,09,17,35.7,1,N
IDCJAC0010,014015,2018,09,18,35.5,1,N
IDCJAC0010,014015,2018,09,19,32.8,1,N
IDCJAC0010,014015,2018,09,20,33.7,1,N
IDCJAC0010,014015,2018,09,21,34.9,1,N
IDCJAC0010,014015,2018,09,22,34.8,1,N
IDCJAC0010,014015,2018,09,23,36.0,1,N
IDCJAC0010,014015,2018,09,24,33.3,1,N
IDCJAC0010,014015,2018,09,25,34.3,1,N
IDCJAC0010,014015,2018,09,26,34.0,1,N
IDCJAC0010,014015,2018,09,27,32.6,1,N
IDCJAC0010,014015,2018,09,28,34.7,1,N
IDCJAC0010,014015,2018,09,29,34.9,1,N
IDCJAC0010,014015,2018,09,30,32.9,1,N
IDCJAC0010,014015,2018,10,01,32.6,1,N
IDCJAC0010,014015,2018,10,02,33.2,1,N
IDCJAC0010,014015,2018,10,03,34.2,1,N
IDCJAC0010,014015,2018,10,04,32.7,1,N
IDCJAC0010,014015,2018,10,05,33.1,1,N
IDCJAC0010,014015,2018,10,06,33.6,1,N
IDCJAC0010,014015,2018,10,07,33.4,1,N
IDCJAC0010,014015,2018,10,08,35.6,1,N
IDCJAC0010,014015,2018,10,09,35.1,1,N
IDCJAC0010,014015,2018,10,10,35.1,1,N
IDCJAC0010,014015,2018,10,11,35.2,1,N
IDCJAC0010,014015,2018,10,12,34.8,1,N
IDCJAC0010,014015,2018,10,13,33.1,1,N
IDCJAC0010,014015,2018,10,14,33.8,1,N
IDCJAC0010,014015,2018,10,15,34.2,1,N
IDCJAC0010,014015,2018,10,16,32.4,1,N
IDCJAC0010,014015,2018,10,17,34.2,1,N
IDCJAC0010,014015,2018,10,18,33.8,1,N
IDCJAC0010,014015,2018,10,19,34.0,1,N
IDCJAC0010,014015,2018,10,20,34.7,1,N
IDCJAC0010,014015,2018,10,21,34.6,1,N
IDCJAC0010,014015,2018,10,22,34.9,1,N
IDCJAC0010,014015,2018,10,23,34.8,1,N
IDCJAC0010,014015,2018,10,24,35.4,1,N
IDCJAC0010,014015,2018,10,25,34.9,1,N
IDCJAC0010,014015,2018,10,26,33.1,1,N
IDCJAC0010,014015,2018,10,27,34.1,1,N
IDCJAC0010,014015,2018,10,28,33.9,1,N
IDCJAC0010,014015,2018,10,29,35.5,1,N
IDCJAC0010,014015,2018,10,30,35.1,1,N
IDCJAC0010,014015,2018,10,31,36.2,1,N
IDCJAC0010,014015,2018,11,01,37.3,1,N
IDCJAC0010,014015,2018,11,02,35.7,1,N
IDCJAC0010,014015,2018,11,03,34.7,1,N
IDCJAC0010,014015,2018,11,04,32.7,1,N
IDCJAC0010,014015,2018,11,05,33.8,1,N
IDCJAC0010,014015,2018,11,06,34.8,1,N
IDCJAC0010,014015,2018,11,07,34.4,1,N
IDCJAC0010,014015,2018,11,08,34.8,1,N
IDCJAC0010,014015,2018,11,09,34.0,1,N
IDCJAC0010,014015,2018,11,10,34.1,1,N
IDCJAC0010,014015,2018,11,11,32.5,1,N
IDCJAC0010,014015,2018,11,12,35.3,1,N
IDCJAC0010,014015,2018,11,13,33.8,1,N
IDCJAC0010,014015,2018,11,14,35.1,1,N
IDCJAC0010,014015,2018,11,15,33.7,1,N
IDCJAC0010,014015,2018,11,16,34.2,1,N
IDCJAC0010,014015,2018,11,17,34.2,1,N
IDCJAC0010,014015,2018,11,18,32.2,1,N
IDCJAC0010,014015,2018,11,19,33.5,1,N
IDCJAC0010,014015,2018,11,20,32.9,1,N
IDCJAC0010,014015,2018,11,21,33.7,1,N
IDCJAC0010,014015,2018,11,22,34.2,1,N
IDCJAC0010,014015,2018,11,23,30.9,1,N
IDCJAC0010,014015,2018,11,24,33.9,1,N
IDCJAC0010,014015,2018,11,25,34.0,1,N
IDCJAC0010,014015,2018,11,26,32.4,1,N
IDCJAC0010,014015,2018,11,27,34.4,1,N
IDCJAC0010,014015,2018,11,28,34.1,1,N
IDCJAC0010,014015,2018,11,29,34.0,1,N
IDCJAC0010,014015,2018,11,30,34.0,1,N
IDCJAC0010,014015,2018,12,01,34.4,1,N
IDCJAC0010,014015,2018,12,02,34.2,1,N
IDCJAC0010,014015,2018,12,03,34.2,1,N
IDCJAC0010,014015,2018,12,04,34.4,1,N
IDCJAC0010,014015,2018,12,05,35.1,1,N
IDCJAC0010,014015,2018,12,06,34.6,1,N
IDCJAC0010,014015,2018,12,07,34.9,1,N
IDCJAC0010,014015,2018,12,08,33.5,1,N
IDCJAC0010,014015,2018,12,09,34.3,1,N
IDCJAC0010,014015,2018,12,10,35.1,1,N
IDCJAC0010,014015,2018,12,11,35.2,1,N
IDCJAC0010,014015,2018,12,12,33.7,1,N
IDCJAC0010,014015,2018,12,13,33.5,1,N
IDCJAC0010,014015,2018,12,14,33.8,1,N
IDCJAC0010,014015,2018,12,15,35.1,1,N
IDCJAC0010,014015,2018,12,16,34.6,1,N
IDCJAC0010,014015,2018,12,17,34.4,1,N
IDCJAC0010,014015,2018,12,18,34.5,1,N
IDCJAC0010,014015,2018,12,19,34.1,1,N
IDCJAC0010,014015,2018,12,20,33.3,1,N
IDCJAC0010,014015,2018,12,21,32.4,1,N
IDCJAC0010,014015,2018,12,22,33.5,1,N
IDCJAC0010,014015,2018,12,23,34.1,1,N
IDCJAC0010,014015,2018,12,24,33.9,1,N
IDCJAC0010,014015,2018,12,25,35.5,1,N
IDCJAC0010,014015,2018,12,26,29.0,1,N
IDCJAC0010,014015,2018,12,27,34.3,1,N
IDCJAC0010,014015,2018,12,28,34.0,1,N
IDCJAC0010,014015,2018,12,29,34.0,1,N
IDCJAC0010,014015,2018,12,30,33.7,1,N
IDCJAC0010,014015,2018,12,31,32.1,1,N
