Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,040842,2018,04,15,28.2,1,N
IDCJAC0010,040842,2018,04,16,29.7,1,N
IDCJAC0010,040842,2018,04,17,28.7,1,N
IDCJAC0010,040842,2018,04,18,24.4,1,N
IDCJAC0010,040842,2018,04,19,26.1,1,N
IDCJAC0010,040842,2018,04,20,26.0,1,N
IDCJAC0010,040842,2018,04,21,25.8,1,N
IDCJAC0010,040842,2018,04,22,25.3,1,N
IDCJAC0010,040842,2018,04,23,25.6,1,N
IDCJAC0010,040842,2018,04,24,26.6,1,N
IDCJAC0010,040842,2018,04,25,26.7,1,N
IDCJAC0010,040842,2018,04,26,26.8,1,N
IDCJAC0010,040842,2018,04,27,26.9,1,N
IDCJAC0010,040842,2018,04,28,24.5,1,N
IDCJAC0010,040842,2018,04,29,24.7,1,N
IDCJAC0010,040842,2018,04,30,24.7,1,N
IDCJAC0010,040842,2018,05,01,24.9,1,N
IDCJAC0010,040842,2018,05,02,25.1,1,N
IDCJAC0010,040842,2018,05,03,25.3,1,N
IDCJAC0010,040842,2018,05,04,25.8,1,N
IDCJAC0010,040842,2018,05,05,26.5,1,N
IDCJAC0010,040842,2018,05,06,25.2,1,N
IDCJAC0010,040842,2018,05,07,24.5,1,N
IDCJAC0010,040842,2018,05,08,22.2,1,N
IDCJAC0010,040842,2018,05,09,26.6,1,N
IDCJAC0010,040842,2018,05,10,26.2,1,N
IDCJAC0010,040842,2018,05,11,22.6,1,N
IDCJAC0010,040842,2018,05,12,22.1,1,N
IDCJAC0010,040842,2018,05,13,23.4,1,N
IDCJAC0010,040842,2018,05,14,23.8,1,N
IDCJAC0010,040842,2018,05,15,23.0,1,N
IDCJAC0010,040842,2018,05,16,23.2,1,N
IDCJAC0010,040842,2018,05,17,22.5,1,N
IDCJAC0010,040842,2018,05,18,22.7,1,N
IDCJAC0010,040842,2018,05,19,23.3,1,N
IDCJAC0010,040842,2018,05,20,25.4,1,N
IDCJAC0010,040842,2018,05,21,23.5,1,N
IDCJAC0010,040842,2018,05,22,24.6,1,N
IDCJAC0010,040842,2018,05,23,24.3,1,N
IDCJAC0010,040842,2018,05,24,23.3,1,N
IDCJAC0010,040842,2018,05,25,23.8,1,N
IDCJAC0010,040842,2018,05,26,22.9,1,N
IDCJAC0010,040842,2018,05,27,21.3,1,N
IDCJAC0010,040842,2018,05,28,22.0,1,N
IDCJAC0010,040842,2018,05,29,22.6,1,N
IDCJAC0010,040842,2018,05,30,23.9,1,N
IDCJAC0010,040842,2018,05,31,21.7,1,N
IDCJAC0010,040842,2018,06,01,21.1,1,N
IDCJAC0010,040842,2018,06,02,22.6,1,N
IDCJAC0010,040842,2018,06,03,24.1,1,N
IDCJAC0010,040842,2018,06,04,22.6,1,N
IDCJAC0010,040842,2018,06,05,21.5,1,N
IDCJAC0010,040842,2018,06,06,22.2,1,N
IDCJAC0010,040842,2018,06,07,19.9,1,N
IDCJAC0010,040842,2018,06,08,22.2,1,N
IDCJAC0010,040842,2018,06,09,21.9,1,N
IDCJAC0010,040842,2018,06,10,21.6,1,N
IDCJAC0010,040842,2018,06,11,22.0,1,N
IDCJAC0010,040842,2018,06,12,21.2,1,N
IDCJAC0010,040842,2018,06,13,24.4,1,N
IDCJAC0010,040842,2018,06,14,24.3,1,N
IDCJAC0010,040842,2018,06,15,23.2,1,N
IDCJAC0010,040842,2018,06,16,22.4,1,N
IDCJAC0010,040842,2018,06,17,19.9,1,N
IDCJAC0010,040842,2018,06,18,18.2,1,N
IDCJAC0010,040842,2018,06,19,19.9,1,N
IDCJAC0010,040842,2018,06,20,21.6,1,N
IDCJAC0010,040842,2018,06,21,21.4,1,N
IDCJAC0010,040842,2018,06,22,21.4,1,N
IDCJAC0010,040842,2018,06,23,20.9,1,N
IDCJAC0010,040842,2018,06,24,22.3,1,N
IDCJAC0010,040842,2018,06,25,21.2,1,N
IDCJAC0010,040842,2018,06,26,20.8,1,N
IDCJAC0010,040842,2018,06,27,17.2,1,N
IDCJAC0010,040842,2018,06,28,20.0,1,N
IDCJAC0010,040842,2018,06,29,22.0,1,N
IDCJAC0010,040842,2018,06,30,23.3,1,N
IDCJAC0010,040842,2018,07,01,22.0,1,N
IDCJAC0010,040842,2018,07,02,23.2,1,N
IDCJAC0010,040842,2018,07,03,22.6,1,N
IDCJAC0010,040842,2018,07,04,22.8,1,N
IDCJAC0010,040842,2018,07,05,23.1,1,N
IDCJAC0010,040842,2018,07,06,23.4,1,N
IDCJAC0010,040842,2018,07,07,24.2,1,N
IDCJAC0010,040842,2018,07,08,19.8,1,N
IDCJAC0010,040842,2018,07,09,19.8,1,N
IDCJAC0010,040842,2018,07,10,21.0,1,N
IDCJAC0010,040842,2018,07,11,19.9,1,N
IDCJAC0010,040842,2018,07,12,20.7,1,N
IDCJAC0010,040842,2018,07,13,21.1,1,N
IDCJAC0010,040842,2018,07,14,20.1,1,N
IDCJAC0010,040842,2018,07,15,20.6,1,N
IDCJAC0010,040842,2018,07,16,22.0,1,N
IDCJAC0010,040842,2018,07,17,22.5,1,N
IDCJAC0010,040842,2018,07,18,22.6,1,N
IDCJAC0010,040842,2018,07,19,20.9,1,N
IDCJAC0010,040842,2018,07,20,24.7,1,N
IDCJAC0010,040842,2018,07,21,17.9,1,N
IDCJAC0010,040842,2018,07,22,19.6,1,N
IDCJAC0010,040842,2018,07,23,21.8,1,N
IDCJAC0010,040842,2018,07,24,21.7,1,N
IDCJAC0010,040842,2018,07,25,22.2,1,N
IDCJAC0010,040842,2018,07,26,24.3,1,N
IDCJAC0010,040842,2018,07,27,22.8,1,N
IDCJAC0010,040842,2018,07,28,24.1,1,N
IDCJAC0010,040842,2018,07,29,23.4,1,N
IDCJAC0010,040842,2018,07,30,23.4,1,N
IDCJAC0010,040842,2018,07,31,21.6,1,N
IDCJAC0010,040842,2018,08,01,21.8,1,N
IDCJAC0010,040842,2018,08,02,21.8,1,N
IDCJAC0010,040842,2018,08,03,22.8,1,N
IDCJAC0010,040842,2018,08,04,23.5,1,N
IDCJAC0010,040842,2018,08,05,23.7,1,N
IDCJAC0010,040842,2018,08,06,25.2,1,N
IDCJAC0010,040842,2018,08,07,21.9,1,N
IDCJAC0010,040842,2018,08,08,20.7,1,N
IDCJAC0010,040842,2018,08,09,21.0,1,N
IDCJAC0010,040842,2018,08,10,21.8,1,N
IDCJAC0010,040842,2018,08,11,23.4,1,N
IDCJAC0010,040842,2018,08,12,25.0,1,N
IDCJAC0010,040842,2018,08,13,20.5,1,N
IDCJAC0010,040842,2018,08,14,21.3,1,N
IDCJAC0010,040842,2018,08,15,23.1,1,N
IDCJAC0010,040842,2018,08,16,27.4,1,N
IDCJAC0010,040842,2018,08,17,27.0,1,N
IDCJAC0010,040842,2018,08,18,25.2,1,N
IDCJAC0010,040842,2018,08,19,22.9,1,N
IDCJAC0010,040842,2018,08,20,21.3,1,N
IDCJAC0010,040842,2018,08,21,22.8,1,N
IDCJAC0010,040842,2018,08,22,24.4,1,N
IDCJAC0010,040842,2018,08,23,21.6,1,N
IDCJAC0010,040842,2018,08,24,22.7,1,N
IDCJAC0010,040842,2018,08,25,21.9,1,N
IDCJAC0010,040842,2018,08,26,19.0,1,N
IDCJAC0010,040842,2018,08,27,23.7,1,N
IDCJAC0010,040842,2018,08,28,20.9,1,N
IDCJAC0010,040842,2018,08,29,24.6,1,N
IDCJAC0010,040842,2018,08,30,21.9,1,N
IDCJAC0010,040842,2018,08,31,23.6,1,N
IDCJAC0010,040842,2018,09,01,27.0,1,N
IDCJAC0010,040842,2018,09,02,23.5,1,N
IDCJAC0010,040842,2018,09,03,20.1,1,N
IDCJAC0010,040842,2018,09,04,20.9,1,N
IDCJAC0010,040842,2018,09,05,19.9,1,N
IDCJAC0010,040842,2018,09,06,21.7,1,N
IDCJAC0010,040842,2018,09,07,24.0,1,N
IDCJAC0010,040842,2018,09,08,23.9,1,N
IDCJAC0010,040842,2018,09,09,24.7,1,N
IDCJAC0010,040842,2018,09,10,22.9,1,N
IDCJAC0010,040842,2018,09,11,23.2,1,N
IDCJAC0010,040842,2018,09,12,23.3,1,N
IDCJAC0010,040842,2018,09,13,24.0,1,N
IDCJAC0010,040842,2018,09,14,24.5,1,N
IDCJAC0010,040842,2018,09,15,24.5,1,N
IDCJAC0010,040842,2018,09,16,26.8,1,N
IDCJAC0010,040842,2018,09,17,21.6,1,N
IDCJAC0010,040842,2018,09,18,23.1,1,N
IDCJAC0010,040842,2018,09,19,23.8,1,N
IDCJAC0010,040842,2018,09,20,27.2,1,N
IDCJAC0010,040842,2018,09,21,22.9,1,N
IDCJAC0010,040842,2018,09,22,23.1,1,N
IDCJAC0010,040842,2018,09,23,24.1,1,N
IDCJAC0010,040842,2018,09,24,24.6,1,N
IDCJAC0010,040842,2018,09,25,20.0,1,N
IDCJAC0010,040842,2018,09,26,22.3,1,N
IDCJAC0010,040842,2018,09,27,22.3,1,N
IDCJAC0010,040842,2018,09,28,24.7,1,N
IDCJAC0010,040842,2018,09,29,26.3,1,N
IDCJAC0010,040842,2018,09,30,20.4,1,N
IDCJAC0010,040842,2018,10,01,22.4,1,N
IDCJAC0010,040842,2018,10,02,23.1,1,N
IDCJAC0010,040842,2018,10,03,23.8,1,N
IDCJAC0010,040842,2018,10,04,24.0,1,N
IDCJAC0010,040842,2018,10,05,25.2,1,N
IDCJAC0010,040842,2018,10,06,21.9,1,N
IDCJAC0010,040842,2018,10,07,23.2,1,N
IDCJAC0010,040842,2018,10,08,25.6,1,N
IDCJAC0010,040842,2018,10,09,25.1,1,N
IDCJAC0010,040842,2018,10,10,26.1,1,N
IDCJAC0010,040842,2018,10,11,24.6,1,N
IDCJAC0010,040842,2018,10,12,20.6,1,N
IDCJAC0010,040842,2018,10,13,19.6,1,N
IDCJAC0010,040842,2018,10,14,21.3,1,N
IDCJAC0010,040842,2018,10,15,23.5,1,N
IDCJAC0010,040842,2018,10,16,24.5,1,N
IDCJAC0010,040842,2018,10,17,24.3,1,N
IDCJAC0010,040842,2018,10,18,24.6,1,N
IDCJAC0010,040842,2018,10,19,25.0,1,N
IDCJAC0010,040842,2018,10,20,25.7,1,N
IDCJAC0010,040842,2018,10,21,27.3,1,N
IDCJAC0010,040842,2018,10,22,26.4,1,N
IDCJAC0010,040842,2018,10,23,26.5,1,N
IDCJAC0010,040842,2018,10,24,28.4,1,N
IDCJAC0010,040842,2018,10,25,26.5,1,N
IDCJAC0010,040842,2018,10,26,29.0,1,N
IDCJAC0010,040842,2018,10,27,26.1,1,N
IDCJAC0010,040842,2018,10,28,29.4,1,N
IDCJAC0010,040842,2018,10,29,22.8,1,N
IDCJAC0010,040842,2018,10,30,24.6,1,N
IDCJAC0010,040842,2018,10,31,25.9,1,N
IDCJAC0010,040842,2018,11,01,26.5,1,N
IDCJAC0010,040842,2018,11,02,26.5,1,N
IDCJAC0010,040842,2018,11,03,28.6,1,N
IDCJAC0010,040842,2018,11,04,28.9,1,N
IDCJAC0010,040842,2018,11,05,28.9,1,N
IDCJAC0010,040842,2018,11,06,29.5,1,N
IDCJAC0010,040842,2018,11,07,28.3,1,N
IDCJAC0010,040842,2018,11,08,24.5,1,N
IDCJAC0010,040842,2018,11,09,24.4,1,N
IDCJAC0010,040842,2018,11,10,25.7,1,N
IDCJAC0010,040842,2018,11,11,26.5,1,N
IDCJAC0010,040842,2018,11,12,26.4,1,N
IDCJAC0010,040842,2018,11,13,26.6,1,N
IDCJAC0010,040842,2018,11,14,26.9,1,N
IDCJAC0010,040842,2018,11,15,27.7,1,N
IDCJAC0010,040842,2018,11,16,27.9,1,N
IDCJAC0010,040842,2018,11,17,28.6,1,N
IDCJAC0010,040842,2018,11,18,26.1,1,N
IDCJAC0010,040842,2018,11,19,26.1,1,N
IDCJAC0010,040842,2018,11,20,26.5,1,N
IDCJAC0010,040842,2018,11,21,29.6,1,N
IDCJAC0010,040842,2018,11,22,31.5,1,N
IDCJAC0010,040842,2018,11,23,30.5,1,N
IDCJAC0010,040842,2018,11,24,30.8,1,N
IDCJAC0010,040842,2018,11,25,30.9,1,N
IDCJAC0010,040842,2018,11,26,34.3,1,N
IDCJAC0010,040842,2018,11,27,27.4,1,N
IDCJAC0010,040842,2018,11,28,36.5,1,N
IDCJAC0010,040842,2018,11,29,31.4,1,N
IDCJAC0010,040842,2018,11,30,27.8,1,N
IDCJAC0010,040842,2018,12,01,30.1,1,N
IDCJAC0010,040842,2018,12,02,31.4,1,N
IDCJAC0010,040842,2018,12,03,28.8,1,N
IDCJAC0010,040842,2018,12,04,28.9,1,N
IDCJAC0010,040842,2018,12,05,27.2,1,N
IDCJAC0010,040842,2018,12,06,26.2,1,N
IDCJAC0010,040842,2018,12,07,25.3,1,N
IDCJAC0010,040842,2018,12,08,26.0,1,N
IDCJAC0010,040842,2018,12,09,27.2,1,N
IDCJAC0010,040842,2018,12,10,28.8,1,N
IDCJAC0010,040842,2018,12,11,28.5,1,N
IDCJAC0010,040842,2018,12,12,28.3,1,N
IDCJAC0010,040842,2018,12,13,29.1,1,N
IDCJAC0010,040842,2018,12,14,28.7,1,N
IDCJAC0010,040842,2018,12,15,29.2,1,N
IDCJAC0010,040842,2018,12,16,25.7,1,N
IDCJAC0010,040842,2018,12,17,27.3,1,N
IDCJAC0010,040842,2018,12,18,28.1,1,N
IDCJAC0010,040842,2018,12,19,28.8,1,N
IDCJAC0010,040842,2018,12,20,30.8,1,N
IDCJAC0010,040842,2018,12,21,31.5,1,N
IDCJAC0010,040842,2018,12,22,33.2,1,N
IDCJAC0010,040842,2018,12,23,27.4,1,N
IDCJAC0010,040842,2018,12,24,27.0,1,N
IDCJAC0010,040842,2018,12,25,27.1,1,N
IDCJAC0010,040842,2018,12,26,27.2,1,N
IDCJAC0010,040842,2018,12,27,28.1,1,N
IDCJAC0010,040842,2018,12,28,28.5,1,N
IDCJAC0010,040842,2018,12,29,29.7,1,N
IDCJAC0010,040842,2018,12,30,29.5,1,N
IDCJAC0010,040842,2018,12,31,30.3,1,N
