Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,023090,2018,02,09,40.8,1,N
IDCJAC0010,023090,2018,02,10,31.6,1,N
IDCJAC0010,023090,2018,02,11,25.6,1,N
IDCJAC0010,023090,2018,02,12,25.7,1,N
IDCJAC0010,023090,2018,02,13,30.2,1,N
IDCJAC0010,023090,2018,02,14,24.5,1,N
IDCJAC0010,023090,2018,02,15,23.8,1,N
IDCJAC0010,023090,2018,02,16,25.7,1,N
IDCJAC0010,023090,2018,02,17,27.9,1,N
IDCJAC0010,023090,2018,02,18,26.7,1,N
IDCJAC0010,023090,2018,02,19,29.3,1,N
IDCJAC0010,023090,2018,02,20,34.9,1,N
IDCJAC0010,023090,2018,02,21,32.2,1,N
IDCJAC0010,023090,2018,02,22,32.9,1,N
IDCJAC0010,023090,2018,02,23,35.1,1,N
IDCJAC0010,023090,2018,02,24,23.4,1,N
IDCJAC0010,023090,2018,02,25,23.6,1,N
IDCJAC0010,023090,2018,02,26,26.1,1,N
IDCJAC0010,023090,2018,02,27,36.1,1,N
IDCJAC0010,023090,2018,02,28,24.0,1,N
IDCJAC0010,023090,2018,03,01,29.3,1,N
IDCJAC0010,023090,2018,03,02,33.4,1,N
IDCJAC0010,023090,2018,03,03,26.6,1,N
IDCJAC0010,023090,2018,03,04,23.5,1,N
IDCJAC0010,023090,2018,03,05,24.2,1,N
IDCJAC0010,023090,2018,03,06,26.3,1,N
IDCJAC0010,023090,2018,03,07,34.6,1,N
IDCJAC0010,023090,2018,03,08,34.9,1,N
IDCJAC0010,023090,2018,03,09,35.8,1,N
IDCJAC0010,023090,2018,03,10,36.4,1,N
IDCJAC0010,023090,2018,03,11,33.2,1,N
IDCJAC0010,023090,2018,03,12,25.3,1,N
IDCJAC0010,023090,2018,03,13,24.8,1,N
IDCJAC0010,023090,2018,03,14,25.1,1,N
IDCJAC0010,023090,2018,03,15,25.4,1,N
IDCJAC0010,023090,2018,03,16,27.0,1,N
IDCJAC0010,023090,2018,03,17,30.2,1,N
IDCJAC0010,023090,2018,03,18,21.2,1,N
IDCJAC0010,023090,2018,03,19,23.4,1,N
IDCJAC0010,023090,2018,03,20,22.5,1,N
IDCJAC0010,023090,2018,03,21,23.8,1,N
IDCJAC0010,023090,2018,03,22,30.1,1,N
IDCJAC0010,023090,2018,03,23,33.8,1,N
IDCJAC0010,023090,2018,03,24,34.7,1,N
IDCJAC0010,023090,2018,03,25,22.1,1,N
IDCJAC0010,023090,2018,03,26,20.2,1,N
IDCJAC0010,023090,2018,03,27,28.1,1,N
IDCJAC0010,023090,2018,03,28,23.3,1,N
IDCJAC0010,023090,2018,03,29,23.2,1,N
IDCJAC0010,023090,2018,03,30,23.0,1,N
IDCJAC0010,023090,2018,03,31,27.0,1,N
IDCJAC0010,023090,2018,04,01,28.6,1,N
IDCJAC0010,023090,2018,04,02,22.7,1,N
IDCJAC0010,023090,2018,04,03,23.5,1,N
IDCJAC0010,023090,2018,04,04,,,
IDCJAC0010,023090,2018,04,05,25.0,1,N
IDCJAC0010,023090,2018,04,06,26.4,1,N
IDCJAC0010,023090,2018,04,07,31.9,1,N
IDCJAC0010,023090,2018,04,08,34.2,1,N
IDCJAC0010,023090,2018,04,09,36.6,1,N
IDCJAC0010,023090,2018,04,10,36.5,1,N
IDCJAC0010,023090,2018,04,11,36.9,1,N
IDCJAC0010,023090,2018,04,12,23.8,1,N
IDCJAC0010,023090,2018,04,13,23.6,1,N
IDCJAC0010,023090,2018,04,14,18.9,1,N
IDCJAC0010,023090,2018,04,15,19.6,1,N
IDCJAC0010,023090,2018,04,16,19.0,1,N
IDCJAC0010,023090,2018,04,17,21.6,1,N
IDCJAC0010,023090,2018,04,18,26.8,1,N
IDCJAC0010,023090,2018,04,19,30.3,1,N
IDCJAC0010,023090,2018,04,20,32.2,1,N
IDCJAC0010,023090,2018,04,21,30.9,1,N
IDCJAC0010,023090,2018,04,22,31.9,1,N
IDCJAC0010,023090,2018,04,23,31.5,1,N
IDCJAC0010,023090,2018,04,24,23.1,1,N
IDCJAC0010,023090,2018,04,25,22.8,1,N
IDCJAC0010,023090,2018,04,26,21.2,1,N
IDCJAC0010,023090,2018,04,27,23.1,1,N
IDCJAC0010,023090,2018,04,28,22.8,1,N
IDCJAC0010,023090,2018,04,29,23.1,1,N
IDCJAC0010,023090,2018,04,30,23.0,1,N
IDCJAC0010,023090,2018,05,01,23.5,1,N
IDCJAC0010,023090,2018,05,02,26.8,1,N
IDCJAC0010,023090,2018,05,03,16.8,1,N
IDCJAC0010,023090,2018,05,04,18.5,1,N
IDCJAC0010,023090,2018,05,05,20.5,1,N
IDCJAC0010,023090,2018,05,06,22.0,1,N
IDCJAC0010,023090,2018,05,07,20.2,1,N
IDCJAC0010,023090,2018,05,08,18.7,1,N
IDCJAC0010,023090,2018,05,09,18.3,1,N
IDCJAC0010,023090,2018,05,10,14.8,1,N
IDCJAC0010,023090,2018,05,11,15.3,1,N
IDCJAC0010,023090,2018,05,12,17.6,1,N
IDCJAC0010,023090,2018,05,13,18.8,1,N
IDCJAC0010,023090,2018,05,14,16.4,1,N
IDCJAC0010,023090,2018,05,15,17.8,1,N
IDCJAC0010,023090,2018,05,16,16.4,1,N
IDCJAC0010,023090,2018,05,17,15.0,1,N
IDCJAC0010,023090,2018,05,18,17.5,1,N
IDCJAC0010,023090,2018,05,19,18.1,1,N
IDCJAC0010,023090,2018,05,20,15.8,1,N
IDCJAC0010,023090,2018,05,21,,,
IDCJAC0010,023090,2018,05,22,16.6,1,N
IDCJAC0010,023090,2018,05,23,16.4,1,N
IDCJAC0010,023090,2018,05,24,16.3,1,N
IDCJAC0010,023090,2018,05,25,20.0,1,N
IDCJAC0010,023090,2018,05,26,24.3,1,N
IDCJAC0010,023090,2018,05,27,19.4,1,N
IDCJAC0010,023090,2018,05,28,22.3,1,N
IDCJAC0010,023090,2018,05,29,15.8,1,N
IDCJAC0010,023090,2018,05,30,16.9,1,N
IDCJAC0010,023090,2018,05,31,18.9,1,N
IDCJAC0010,023090,2018,06,01,18.5,1,N
IDCJAC0010,023090,2018,06,02,19.3,1,N
IDCJAC0010,023090,2018,06,03,18.6,1,N
IDCJAC0010,023090,2018,06,04,16.4,1,N
IDCJAC0010,023090,2018,06,05,17.3,1,N
IDCJAC0010,023090,2018,06,06,18.5,1,N
IDCJAC0010,023090,2018,06,07,18.6,1,N
IDCJAC0010,023090,2018,06,08,14.7,1,N
IDCJAC0010,023090,2018,06,09,18.0,1,N
IDCJAC0010,023090,2018,06,10,19.1,1,N
IDCJAC0010,023090,2018,06,11,20.9,1,N
IDCJAC0010,023090,2018,06,12,14.9,1,N
IDCJAC0010,023090,2018,06,13,15.5,1,N
IDCJAC0010,023090,2018,06,14,15.9,1,N
IDCJAC0010,023090,2018,06,15,15.4,1,N
IDCJAC0010,023090,2018,06,16,12.9,1,N
IDCJAC0010,023090,2018,06,17,13.9,1,N
IDCJAC0010,023090,2018,06,18,12.5,1,N
IDCJAC0010,023090,2018,06,19,13.4,1,N
IDCJAC0010,023090,2018,06,20,15.4,1,N
IDCJAC0010,023090,2018,06,21,16.8,1,N
IDCJAC0010,023090,2018,06,22,15.9,1,N
IDCJAC0010,023090,2018,06,23,16.9,1,N
IDCJAC0010,023090,2018,06,24,15.0,1,N
IDCJAC0010,023090,2018,06,25,12.9,1,N
IDCJAC0010,023090,2018,06,26,13.7,1,N
IDCJAC0010,023090,2018,06,27,14.1,1,N
IDCJAC0010,023090,2018,06,28,13.9,1,N
IDCJAC0010,023090,2018,06,29,14.9,1,N
IDCJAC0010,023090,2018,06,30,14.5,1,N
IDCJAC0010,023090,2018,07,01,15.5,1,N
IDCJAC0010,023090,2018,07,02,16.6,1,N
IDCJAC0010,023090,2018,07,03,19.2,1,N
IDCJAC0010,023090,2018,07,04,18.2,1,N
IDCJAC0010,023090,2018,07,05,17.5,1,N
IDCJAC0010,023090,2018,07,06,14.8,1,N
IDCJAC0010,023090,2018,07,07,14.0,1,N
IDCJAC0010,023090,2018,07,08,15.4,1,N
IDCJAC0010,023090,2018,07,09,13.7,1,N
IDCJAC0010,023090,2018,07,10,15.1,1,N
IDCJAC0010,023090,2018,07,11,14.2,1,N
IDCJAC0010,023090,2018,07,12,14.9,1,N
IDCJAC0010,023090,2018,07,13,14.9,1,N
IDCJAC0010,023090,2018,07,14,17.3,1,N
IDCJAC0010,023090,2018,07,15,16.9,1,N
IDCJAC0010,023090,2018,07,16,17.1,1,N
IDCJAC0010,023090,2018,07,17,15.1,1,N
IDCJAC0010,023090,2018,07,18,17.4,1,N
IDCJAC0010,023090,2018,07,19,11.9,1,N
IDCJAC0010,023090,2018,07,20,13.7,1,N
IDCJAC0010,023090,2018,07,21,15.3,1,N
IDCJAC0010,023090,2018,07,22,17.9,1,N
IDCJAC0010,023090,2018,07,23,18.6,1,N
IDCJAC0010,023090,2018,07,24,17.8,1,N
IDCJAC0010,023090,2018,07,25,16.5,1,N
IDCJAC0010,023090,2018,07,26,20.0,1,N
IDCJAC0010,023090,2018,07,27,22.1,1,N
IDCJAC0010,023090,2018,07,28,18.4,1,N
IDCJAC0010,023090,2018,07,29,13.7,1,N
IDCJAC0010,023090,2018,07,30,16.1,1,N
IDCJAC0010,023090,2018,07,31,17.1,1,N
IDCJAC0010,023090,2018,08,01,16.8,1,N
IDCJAC0010,023090,2018,08,02,22.6,1,N
IDCJAC0010,023090,2018,08,03,14.4,1,N
IDCJAC0010,023090,2018,08,04,18.1,1,N
IDCJAC0010,023090,2018,08,05,16.1,1,N
IDCJAC0010,023090,2018,08,06,13.2,1,N
IDCJAC0010,023090,2018,08,07,13.8,1,N
IDCJAC0010,023090,2018,08,08,15.9,1,N
IDCJAC0010,023090,2018,08,09,19.8,1,N
IDCJAC0010,023090,2018,08,10,18.0,1,N
IDCJAC0010,023090,2018,08,11,12.4,1,N
IDCJAC0010,023090,2018,08,12,15.5,1,N
IDCJAC0010,023090,2018,08,13,15.2,1,N
IDCJAC0010,023090,2018,08,14,18.7,1,N
IDCJAC0010,023090,2018,08,15,17.4,1,N
IDCJAC0010,023090,2018,08,16,15.5,1,N
IDCJAC0010,023090,2018,08,17,16.7,1,N
IDCJAC0010,023090,2018,08,18,14.0,1,N
IDCJAC0010,023090,2018,08,19,13.9,1,N
IDCJAC0010,023090,2018,08,20,14.2,1,N
IDCJAC0010,023090,2018,08,21,15.7,1,N
IDCJAC0010,023090,2018,08,22,21.4,1,N
IDCJAC0010,023090,2018,08,23,21.0,1,N
IDCJAC0010,023090,2018,08,24,20.6,1,N
IDCJAC0010,023090,2018,08,25,19.6,1,N
IDCJAC0010,023090,2018,08,26,17.0,1,N
IDCJAC0010,023090,2018,08,27,15.8,1,N
IDCJAC0010,023090,2018,08,28,19.9,1,N
IDCJAC0010,023090,2018,08,29,25.9,1,N
IDCJAC0010,023090,2018,08,30,19.8,1,N
IDCJAC0010,023090,2018,08,31,16.5,1,N
IDCJAC0010,023090,2018,09,01,16.5,1,N
IDCJAC0010,023090,2018,09,02,13.9,1,N
IDCJAC0010,023090,2018,09,03,16.1,1,N
IDCJAC0010,023090,2018,09,04,18.0,1,N
IDCJAC0010,023090,2018,09,05,21.1,1,N
IDCJAC0010,023090,2018,09,06,16.8,1,N
IDCJAC0010,023090,2018,09,07,16.5,1,N
IDCJAC0010,023090,2018,09,08,18.8,1,N
IDCJAC0010,023090,2018,09,09,20.2,1,N
IDCJAC0010,023090,2018,09,10,25.5,1,N
IDCJAC0010,023090,2018,09,11,23.4,1,N
IDCJAC0010,023090,2018,09,12,16.6,1,N
IDCJAC0010,023090,2018,09,13,19.5,1,N
IDCJAC0010,023090,2018,09,14,27.3,1,N
IDCJAC0010,023090,2018,09,15,13.4,1,N
IDCJAC0010,023090,2018,09,16,16.3,1,N
IDCJAC0010,023090,2018,09,17,20.9,1,N
IDCJAC0010,023090,2018,09,18,17.1,1,N
IDCJAC0010,023090,2018,09,19,15.6,1,N
IDCJAC0010,023090,2018,09,20,16.3,1,N
IDCJAC0010,023090,2018,09,21,20.2,1,N
IDCJAC0010,023090,2018,09,22,22.4,1,N
IDCJAC0010,023090,2018,09,23,20.1,1,N
IDCJAC0010,023090,2018,09,24,17.5,1,N
IDCJAC0010,023090,2018,09,25,19.8,1,N
IDCJAC0010,023090,2018,09,26,25.8,1,N
IDCJAC0010,023090,2018,09,27,18.9,1,N
IDCJAC0010,023090,2018,09,28,16.5,1,N
IDCJAC0010,023090,2018,09,29,17.3,1,N
IDCJAC0010,023090,2018,09,30,23.2,1,N
IDCJAC0010,023090,2018,10,01,25.5,1,N
IDCJAC0010,023090,2018,10,02,30.5,1,N
IDCJAC0010,023090,2018,10,03,19.7,1,N
IDCJAC0010,023090,2018,10,04,16.3,1,N
IDCJAC0010,023090,2018,10,05,21.4,1,N
IDCJAC0010,023090,2018,10,06,23.6,1,N
IDCJAC0010,023090,2018,10,07,30.1,1,N
IDCJAC0010,023090,2018,10,08,29.2,1,N
IDCJAC0010,023090,2018,10,09,15.3,1,N
IDCJAC0010,023090,2018,10,10,18.7,1,N
IDCJAC0010,023090,2018,10,11,22.4,1,N
IDCJAC0010,023090,2018,10,12,26.1,1,N
IDCJAC0010,023090,2018,10,13,28.8,1,N
IDCJAC0010,023090,2018,10,14,28.6,1,N
IDCJAC0010,023090,2018,10,15,26.6,1,N
IDCJAC0010,023090,2018,10,16,16.4,1,N
IDCJAC0010,023090,2018,10,17,14.5,1,N
IDCJAC0010,023090,2018,10,18,23.6,1,N
IDCJAC0010,023090,2018,10,19,25.3,1,N
IDCJAC0010,023090,2018,10,20,19.0,1,N
IDCJAC0010,023090,2018,10,21,24.3,1,N
IDCJAC0010,023090,2018,10,22,30.4,1,N
IDCJAC0010,023090,2018,10,23,19.4,1,N
IDCJAC0010,023090,2018,10,24,22.6,1,N
IDCJAC0010,023090,2018,10,25,25.0,1,N
IDCJAC0010,023090,2018,10,26,25.6,1,N
IDCJAC0010,023090,2018,10,27,26.9,1,N
IDCJAC0010,023090,2018,10,28,23.1,1,N
IDCJAC0010,023090,2018,10,29,24.2,1,N
IDCJAC0010,023090,2018,10,30,29.4,1,N
IDCJAC0010,023090,2018,10,31,35.6,1,N
IDCJAC0010,023090,2018,11,01,33.9,1,N
IDCJAC0010,023090,2018,11,02,25.3,1,N
IDCJAC0010,023090,2018,11,03,22.4,1,N
IDCJAC0010,023090,2018,11,04,29.4,1,N
IDCJAC0010,023090,2018,11,05,26.0,1,N
IDCJAC0010,023090,2018,11,06,19.9,1,N
IDCJAC0010,023090,2018,11,07,17.3,1,N
IDCJAC0010,023090,2018,11,08,20.8,1,N
IDCJAC0010,023090,2018,11,09,24.3,1,N
IDCJAC0010,023090,2018,11,10,27.0,1,N
IDCJAC0010,023090,2018,11,11,32.1,1,N
IDCJAC0010,023090,2018,11,12,35.9,1,N
IDCJAC0010,023090,2018,11,13,25.9,1,N
IDCJAC0010,023090,2018,11,14,22.5,1,N
IDCJAC0010,023090,2018,11,15,24.4,1,N
IDCJAC0010,023090,2018,11,16,23.7,1,N
IDCJAC0010,023090,2018,11,17,24.9,1,N
IDCJAC0010,023090,2018,11,18,31.6,1,N
IDCJAC0010,023090,2018,11,19,36.6,1,N
IDCJAC0010,023090,2018,11,20,19.9,1,N
IDCJAC0010,023090,2018,11,21,16.7,1,N
IDCJAC0010,023090,2018,11,22,18.1,1,N
IDCJAC0010,023090,2018,11,23,18.8,1,N
IDCJAC0010,023090,2018,11,24,21.7,1,N
IDCJAC0010,023090,2018,11,25,24.2,1,N
IDCJAC0010,023090,2018,11,26,23.6,1,N
IDCJAC0010,023090,2018,11,27,19.2,1,N
IDCJAC0010,023090,2018,11,28,20.9,1,N
IDCJAC0010,023090,2018,11,29,22.4,1,N
IDCJAC0010,023090,2018,11,30,28.7,1,N
IDCJAC0010,023090,2018,12,01,33.3,1,N
IDCJAC0010,023090,2018,12,02,20.2,1,N
IDCJAC0010,023090,2018,12,03,23.3,1,N
IDCJAC0010,023090,2018,12,04,28.0,1,N
IDCJAC0010,023090,2018,12,05,35.6,1,N
IDCJAC0010,023090,2018,12,06,40.1,1,N
IDCJAC0010,023090,2018,12,07,39.6,1,N
IDCJAC0010,023090,2018,12,08,24.6,1,N
IDCJAC0010,023090,2018,12,09,32.4,1,N
IDCJAC0010,023090,2018,12,10,27.8,1,N
IDCJAC0010,023090,2018,12,11,34.0,1,N
IDCJAC0010,023090,2018,12,12,36.7,1,N
IDCJAC0010,023090,2018,12,13,17.6,1,N
IDCJAC0010,023090,2018,12,14,21.5,1,N
IDCJAC0010,023090,2018,12,15,26.1,1,N
IDCJAC0010,023090,2018,12,16,22.1,1,N
IDCJAC0010,023090,2018,12,17,27.4,1,N
IDCJAC0010,023090,2018,12,18,28.6,1,N
IDCJAC0010,023090,2018,12,19,34.9,1,N
IDCJAC0010,023090,2018,12,20,24.4,1,N
IDCJAC0010,023090,2018,12,21,21.8,1,N
IDCJAC0010,023090,2018,12,22,25.2,1,N
IDCJAC0010,023090,2018,12,23,30.8,1,N
IDCJAC0010,023090,2018,12,24,37.0,1,N
IDCJAC0010,023090,2018,12,25,37.9,1,N
IDCJAC0010,023090,2018,12,26,39.5,1,N
IDCJAC0010,023090,2018,12,27,43.7,1,N
IDCJAC0010,023090,2018,12,28,36.8,1,N
IDCJAC0010,023090,2018,12,29,31.0,1,N
IDCJAC0010,023090,2018,12,30,28.9,1,N
IDCJAC0010,023090,2018,12,31,31.4,1,N
