Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,066062,2008,01,01,25.8,1,Y
IDCJAC0010,066062,2008,01,02,26.4,1,Y
IDCJAC0010,066062,2008,01,03,27.0,1,Y
IDCJAC0010,066062,2008,01,04,25.6,1,Y
IDCJAC0010,066062,2008,01,05,25.0,1,Y
IDCJAC0010,066062,2008,01,06,28.9,1,Y
IDCJAC0010,066062,2008,01,07,26.9,1,Y
IDCJAC0010,066062,2008,01,08,24.4,1,Y
IDCJAC0010,066062,2008,01,09,27.6,1,Y
IDCJAC0010,066062,2008,01,10,26.4,1,Y
IDCJAC0010,066062,2008,01,11,27.1,1,Y
IDCJAC0010,066062,2008,01,12,26.7,1,Y
IDCJAC0010,066062,2008,01,13,30.6,1,Y
IDCJAC0010,066062,2008,01,14,22.5,1,Y
IDCJAC0010,066062,2008,01,15,25.0,1,Y
IDCJAC0010,066062,2008,01,16,29.5,1,Y
IDCJAC0010,066062,2008,01,17,22.9,1,Y
IDCJAC0010,066062,2008,01,18,22.8,1,Y
IDCJAC0010,066062,2008,01,19,23.0,1,Y
IDCJAC0010,066062,2008,01,20,27.6,1,Y
IDCJAC0010,066062,2008,01,21,23.0,1,Y
IDCJAC0010,066062,2008,01,22,24.7,1,Y
IDCJAC0010,066062,2008,01,23,24.1,1,Y
IDCJAC0010,066062,2008,01,24,25.4,1,Y
IDCJAC0010,066062,2008,01,25,25.1,1,Y
IDCJAC0010,066062,2008,01,26,25.8,1,Y
IDCJAC0010,066062,2008,01,27,26.6,1,Y
IDCJAC0010,066062,2008,01,28,27.3,1,Y
IDCJAC0010,066062,2008,01,29,27.1,1,Y
IDCJAC0010,066062,2008,01,30,27.6,1,Y
IDCJAC0010,066062,2008,01,31,27.7,1,Y
IDCJAC0010,066062,2008,02,01,22.4,1,Y
IDCJAC0010,066062,2008,02,02,25.6,1,Y
IDCJAC0010,066062,2008,02,03,24.5,1,Y
IDCJAC0010,066062,2008,02,04,22.8,1,Y
IDCJAC0010,066062,2008,02,05,25.7,1,Y
IDCJAC0010,066062,2008,02,06,27.2,1,Y
IDCJAC0010,066062,2008,02,07,26.3,1,Y
IDCJAC0010,066062,2008,02,08,22.3,1,Y
IDCJAC0010,066062,2008,02,09,20.8,1,Y
IDCJAC0010,066062,2008,02,10,24.2,1,Y
IDCJAC0010,066062,2008,02,11,23.9,1,Y
IDCJAC0010,066062,2008,02,12,27.3,1,Y
