Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
IDCJAC0010,094029,2008,03,09,29.6,1,Y
IDCJAC0010,094029,2008,03,10,31.2,1,Y
IDCJAC0010,094029,2008,03,11,19.6,1,Y
IDCJAC0010,094029,2008,03,12,22.0,1,Y
IDCJAC0010,094029,2008,03,13,23.4,1,Y
IDCJAC0010,094029,2008,03,14,37.3,1,Y
IDCJAC0010,094029,2008,03,15,21.5,1,Y
IDCJAC0010,094029,2008,03,16,30.4,1,Y
IDCJAC0010,094029,2008,03,17,26.0,1,Y
IDCJAC0010,094029,2008,03,18,23.9,1,Y
IDCJAC0010,094029,2008,03,19,22.0,1,Y
IDCJAC0010,094029,2008,03,20,19.5,1,Y
IDCJAC0010,094029,2008,03,21,17.4,1,Y
IDCJAC0010,094029,2008,03,22,19.7,1,Y
IDCJAC0010,094029,2008,03,23,21.4,1,Y
IDCJAC0010,094029,2008,03,24,25.8,1,Y
IDCJAC0010,094029,2008,03,25,27.1,1,Y
IDCJAC0010,094029,2008,03,26,16.3,1,Y
IDCJAC0010,094029,2008,03,27,12.7,1,Y
IDCJAC0010,094029,2008,03,28,17.4,1,Y
IDCJAC0010,094029,2008,03,29,16.0,1,Y
IDCJAC0010,094029,2008,03,30,17.3,1,Y
IDCJAC0010,094029,2008,03,31,13.5,1,Y
IDCJAC0010,094029,2008,04,01,19.6,1,Y
IDCJAC0010,094029,2008,04,02,22.1,1,Y
IDCJAC0010,094029,2008,04,03,13.7,1,Y
IDCJAC0010,094029,2008,04,04,20.0,1,Y
IDCJAC0010,094029,2008,04,05,17.9,1,Y
IDCJAC0010,094029,2008,04,06,16.8,1,Y
IDCJAC0010,094029,2008,04,07,17.6,1,Y
IDCJAC0010,094029,2008,04,08,21.3,1,Y
IDCJAC0010,094029,2008,04,09,24.4,1,Y
IDCJAC0010,094029,2008,04,10,15.5,1,Y
IDCJAC0010,094029,2008,04,11,19.4,1,Y
IDCJAC0010,094029,2008,04,12,21.6,1,Y
IDCJAC0010,094029,2008,04,13,17.7,1,Y
IDCJAC0010,094029,2008,04,14,16.1,1,Y
IDCJAC0010,094029,2008,04,15,18.6,1,Y
IDCJAC0010,094029,2008,04,16,19.5,1,Y
IDCJAC0010,094029,2008,04,17,17.3,1,Y
IDCJAC0010,094029,2008,04,18,15.9,1,Y
IDCJAC0010,094029,2008,04,19,19.5,1,Y
IDCJAC0010,094029,2008,04,20,18.8,1,Y
IDCJAC0010,094029,2008,04,21,17.9,1,Y
IDCJAC0010,094029,2008,04,22,14.5,1,Y
IDCJAC0010,094029,2008,04,23,16.8,1,Y
IDCJAC0010,094029,2008,04,24,21.4,1,Y
IDCJAC0010,094029,2008,04,25,20.5,1,Y
IDCJAC0010,094029,2008,04,26,17.0,1,Y
IDCJAC0010,094029,2008,04,27,15.5,1,Y
IDCJAC0010,094029,2008,04,28,12.2,1,Y
IDCJAC0010,094029,2008,04,29,15.2,1,Y
IDCJAC0010,094029,2008,04,30,15.9,1,Y
IDCJAC0010,094029,2008,05,01,18.0,1,Y
IDCJAC0010,094029,2008,05,02,18.3,1,Y
IDCJAC0010,094029,2008,05,03,16.5,1,Y
IDCJAC0010,094029,2008,05,04,18.8,1,Y
IDCJAC0010,094029,2008,05,05,15.9,1,Y
IDCJAC0010,094029,2008,05,06,15.6,1,Y
IDCJAC0010,094029,2008,05,07,15.6,1,Y
IDCJAC0010,094029,2008,05,08,19.2,1,Y
IDCJAC0010,094029,2008,05,09,19.5,1,Y
IDCJAC0010,094029,2008,05,10,17.0,1,Y
IDCJAC0010,094029,2008,05,11,13.8,1,Y
IDCJAC0010,094029,2008,05,12,16.0,1,Y
IDCJAC0010,094029,2008,05,13,18.1,1,Y
IDCJAC0010,094029,2008,05,14,18.9,1,Y
IDCJAC0010,094029,2008,05,15,18.9,1,Y
IDCJAC0010,094029,2008,05,16,18.9,1,Y
IDCJAC0010,094029,2008,05,17,19.9,1,Y
IDCJAC0010,094029,2008,05,18,14.5,1,Y
IDCJAC0010,094029,2008,05,19,18.4,1,Y
IDCJAC0010,094029,2008,05,20,16.8,1,Y
IDCJAC0010,094029,2008,05,21,11.1,1,Y
IDCJAC0010,094029,2008,05,22,12.2,1,Y
IDCJAC0010,094029,2008,05,23,14.8,1,Y
IDCJAC0010,094029,2008,05,24,13.5,1,Y
IDCJAC0010,094029,2008,05,25,15.2,1,Y
IDCJAC0010,094029,2008,05,26,12.3,1,Y
IDCJAC0010,094029,2008,05,27,12.1,1,Y
IDCJAC0010,094029,2008,05,28,15.3,1,Y
IDCJAC0010,094029,2008,05,29,16.5,1,Y
IDCJAC0010,094029,2008,05,30,16.1,1,Y
IDCJAC0010,094029,2008,05,31,13.8,1,Y
IDCJAC0010,094029,2008,06,01,15.3,1,Y
IDCJAC0010,094029,2008,06,02,14.4,1,Y
IDCJAC0010,094029,2008,06,03,12.5,1,Y
IDCJAC0010,094029,2008,06,04,14.3,1,Y
IDCJAC0010,094029,2008,06,05,16.8,1,Y
IDCJAC0010,094029,2008,06,06,16.4,1,Y
IDCJAC0010,094029,2008,06,07,10.4,1,Y
IDCJAC0010,094029,2008,06,08,13.8,1,Y
IDCJAC0010,094029,2008,06,09,11.2,1,Y
IDCJAC0010,094029,2008,06,10,13.1,1,Y
IDCJAC0010,094029,2008,06,11,17.1,1,Y
IDCJAC0010,094029,2008,06,12,14.3,1,Y
IDCJAC0010,094029,2008,06,13,10.9,1,Y
IDCJAC0010,094029,2008,06,14,15.2,1,Y
IDCJAC0010,094029,2008,06,15,13.9,1,Y
IDCJAC0010,094029,2008,06,16,11.1,1,Y
IDCJAC0010,094029,2008,06,17,11.3,1,Y
IDCJAC0010,094029,2008,06,18,12.9,1,Y
IDCJAC0010,094029,2008,06,19,14.3,1,Y
IDCJAC0010,094029,2008,06,20,14.9,1,Y
IDCJAC0010,094029,2008,06,21,11.1,1,Y
IDCJAC0010,094029,2008,06,22,14.5,1,Y
IDCJAC0010,094029,2008,06,23,11.6,1,Y
IDCJAC0010,094029,2008,06,24,15.6,1,Y
IDCJAC0010,094029,2008,06,25,15.0,1,Y
IDCJAC0010,094029,2008,06,26,12.0,1,Y
IDCJAC0010,094029,2008,06,27,13.7,1,Y
IDCJAC0010,094029,2008,06,28,15.4,1,Y
IDCJAC0010,094029,2008,06,29,18.1,1,Y
IDCJAC0010,094029,2008,06,30,17.0,1,Y
IDCJAC0010,094029,2008,07,01,12.2,1,Y
IDCJAC0010,094029,2008,07,02,10.8,1,Y
IDCJAC0010,094029,2008,07,03,12.4,1,Y
IDCJAC0010,094029,2008,07,04,10.4,1,Y
IDCJAC0010,094029,2008,07,05,10.0,1,Y
IDCJAC0010,094029,2008,07,06,10.0,1,Y
IDCJAC0010,094029,2008,07,07,15.8,1,Y
IDCJAC0010,094029,2008,07,08,14.2,1,Y
IDCJAC0010,094029,2008,07,09,11.4,1,Y
IDCJAC0010,094029,2008,07,10,12.9,1,Y
IDCJAC0010,094029,2008,07,11,10.0,1,Y
IDCJAC0010,094029,2008,07,12,10.9,1,Y
IDCJAC0010,094029,2008,07,13,13.0,1,Y
IDCJAC0010,094029,2008,07,14,13.1,1,Y
IDCJAC0010,094029,2008,07,15,12.4,1,Y
IDCJAC0010,094029,2008,07,16,10.1,1,Y
IDCJAC0010,094029,2008,07,17,12.6,1,Y
IDCJAC0010,094029,2008,07,18,13.9,1,Y
IDCJAC0010,094029,2008,07,19,12.1,1,Y
IDCJAC0010,094029,2008,07,20,8.2,1,Y
IDCJAC0010,094029,2008,07,21,8.0,1,Y
IDCJAC0010,094029,2008,07,22,10.9,1,Y
IDCJAC0010,094029,2008,07,23,12.5,1,Y
IDCJAC0010,094029,2008,07,24,12.8,1,Y
IDCJAC0010,094029,2008,07,25,13.0,1,Y
IDCJAC0010,094029,2008,07,26,11.4,1,Y
IDCJAC0010,094029,2008,07,27,10.8,1,Y
IDCJAC0010,094029,2008,07,28,10.0,1,Y
IDCJAC0010,094029,2008,07,29,11.5,1,Y
IDCJAC0010,094029,2008,07,30,11.1,1,Y
IDCJAC0010,094029,2008,07,31,14.1,1,Y
IDCJAC0010,094029,2008,08,01,13.1,1,Y
IDCJAC0010,094029,2008,08,02,12.0,1,Y
IDCJAC0010,094029,2008,08,03,15.2,1,Y
IDCJAC0010,094029,2008,08,04,15.9,1,Y
IDCJAC0010,094029,2008,08,05,16.2,1,Y
IDCJAC0010,094029,2008,08,06,14.3,1,Y
IDCJAC0010,094029,2008,08,07,12.9,1,Y
IDCJAC0010,094029,2008,08,08,13.2,1,Y
IDCJAC0010,094029,2008,08,09,13.1,1,Y
IDCJAC0010,094029,2008,08,10,10.4,1,Y
IDCJAC0010,094029,2008,08,11,12.7,1,Y
IDCJAC0010,094029,2008,08,12,11.9,1,Y
IDCJAC0010,094029,2008,08,13,11.1,1,Y
IDCJAC0010,094029,2008,08,14,11.1,1,Y
IDCJAC0010,094029,2008,08,15,9.5,1,Y
IDCJAC0010,094029,2008,08,16,10.0,1,Y
IDCJAC0010,094029,2008,08,17,12.3,1,Y
IDCJAC0010,094029,2008,08,18,13.5,1,Y
IDCJAC0010,094029,2008,08,19,17.2,1,Y
IDCJAC0010,094029,2008,08,20,13.1,1,Y
IDCJAC0010,094029,2008,08,21,11.6,1,Y
IDCJAC0010,094029,2008,08,22,12.7,1,Y
IDCJAC0010,094029,2008,08,23,14.0,1,Y
IDCJAC0010,094029,2008,08,24,15.5,1,Y
IDCJAC0010,094029,2008,08,25,15.5,1,Y
IDCJAC0010,094029,2008,08,26,13.8,1,Y
IDCJAC0010,094029,2008,08,27,16.2,1,Y
IDCJAC0010,094029,2008,08,28,13.8,1,Y
IDCJAC0010,094029,2008,08,29,16.6,1,Y
IDCJAC0010,094029,2008,08,30,17.5,1,Y
IDCJAC0010,094029,2008,08,31,19.5,1,Y
IDCJAC0010,094029,2008,09,01,13.7,1,Y
IDCJAC0010,094029,2008,09,02,12.6,1,Y
IDCJAC0010,094029,2008,09,03,14.0,1,Y
IDCJAC0010,094029,2008,09,04,15.4,1,Y
IDCJAC0010,094029,2008,09,05,17.2,1,Y
IDCJAC0010,094029,2008,09,06,19.2,1,Y
IDCJAC0010,094029,2008,09,07,16.1,1,Y
IDCJAC0010,094029,2008,09,08,10.6,1,Y
IDCJAC0010,094029,2008,09,09,12.1,1,Y
IDCJAC0010,094029,2008,09,10,16.1,1,Y
IDCJAC0010,094029,2008,09,11,20.0,1,Y
IDCJAC0010,094029,2008,09,12,18.9,1,Y
IDCJAC0010,094029,2008,09,13,21.0,1,Y
IDCJAC0010,094029,2008,09,14,20.0,1,Y
IDCJAC0010,094029,2008,09,15,16.0,1,Y
IDCJAC0010,094029,2008,09,16,11.1,1,Y
IDCJAC0010,094029,2008,09,17,16.8,1,Y
IDCJAC0010,094029,2008,09,18,18.7,1,Y
IDCJAC0010,094029,2008,09,19,21.4,1,Y
IDCJAC0010,094029,2008,09,20,15.3,1,Y
IDCJAC0010,094029,2008,09,21,17.5,1,Y
IDCJAC0010,094029,2008,09,22,16.5,1,Y
IDCJAC0010,094029,2008,09,23,14.4,1,Y
IDCJAC0010,094029,2008,09,24,16.8,1,Y
IDCJAC0010,094029,2008,09,25,22.6,1,Y
IDCJAC0010,094029,2008,09,26,18.2,1,Y
IDCJAC0010,094029,2008,09,27,16.0,1,Y
IDCJAC0010,094029,2008,09,28,16.9,1,Y
IDCJAC0010,094029,2008,09,29,14.0,1,Y
IDCJAC0010,094029,2008,09,30,16.6,1,Y
IDCJAC0010,094029,2008,10,01,21.9,1,Y
IDCJAC0010,094029,2008,10,02,20.9,1,Y
IDCJAC0010,094029,2008,10,03,15.9,1,Y
IDCJAC0010,094029,2008,10,04,16.6,1,Y
IDCJAC0010,094029,2008,10,05,18.6,1,Y
IDCJAC0010,094029,2008,10,06,14.1,1,Y
IDCJAC0010,094029,2008,10,07,14.8,1,Y
IDCJAC0010,094029,2008,10,08,14.8,1,Y
IDCJAC0010,094029,2008,10,09,21.6,1,Y
IDCJAC0010,094029,2008,10,10,19.9,1,Y
IDCJAC0010,094029,2008,10,11,22.6,1,Y
IDCJAC0010,094029,2008,10,12,22.1,1,Y
IDCJAC0010,094029,2008,10,13,16.9,1,Y
IDCJAC0010,094029,2008,10,14,17.9,1,Y
IDCJAC0010,094029,2008,10,15,17.1,1,Y
IDCJAC0010,094029,2008,10,16,19.0,1,Y
IDCJAC0010,094029,2008,10,17,19.3,1,Y
IDCJAC0010,094029,2008,10,18,26.2,1,Y
IDCJAC0010,094029,2008,10,19,18.9,1,Y
IDCJAC0010,094029,2008,10,20,16.4,1,Y
IDCJAC0010,094029,2008,10,21,14.1,1,Y
IDCJAC0010,094029,2008,10,22,11.1,1,Y
IDCJAC0010,094029,2008,10,23,18.0,1,Y
IDCJAC0010,094029,2008,10,24,18.4,1,Y
IDCJAC0010,094029,2008,10,25,24.5,1,Y
IDCJAC0010,094029,2008,10,26,26.0,1,Y
IDCJAC0010,094029,2008,10,27,30.6,1,Y
IDCJAC0010,094029,2008,10,28,17.0,1,Y
IDCJAC0010,094029,2008,10,29,16.7,1,Y
IDCJAC0010,094029,2008,10,30,20.6,1,Y
IDCJAC0010,094029,2008,10,31,15.7,1,Y
IDCJAC0010,094029,2008,11,01,16.4,1,Y
IDCJAC0010,094029,2008,11,02,19.3,1,Y
IDCJAC0010,094029,2008,11,03,15.2,1,Y
IDCJAC0010,094029,2008,11,04,16.5,1,Y
IDCJAC0010,094029,2008,11,05,15.0,1,Y
IDCJAC0010,094029,2008,11,06,15.2,1,Y
IDCJAC0010,094029,2008,11,07,20.7,1,Y
IDCJAC0010,094029,2008,11,08,18.6,1,Y
IDCJAC0010,094029,2008,11,09,22.4,1,Y
IDCJAC0010,094029,2008,11,10,23.5,1,Y
IDCJAC0010,094029,2008,11,11,26.8,1,Y
IDCJAC0010,094029,2008,11,12,18.4,1,Y
IDCJAC0010,094029,2008,11,13,30.5,1,Y
IDCJAC0010,094029,2008,11,14,18.7,1,Y
IDCJAC0010,094029,2008,11,15,18.4,1,Y
IDCJAC0010,094029,2008,11,16,15.9,1,Y
IDCJAC0010,094029,2008,11,17,17.4,1,Y
IDCJAC0010,094029,2008,11,18,19.1,1,Y
IDCJAC0010,094029,2008,11,19,16.8,1,Y
IDCJAC0010,094029,2008,11,20,16.6,1,Y
IDCJAC0010,094029,2008,11,21,19.1,1,Y
IDCJAC0010,094029,2008,11,22,15.4,1,Y
IDCJAC0010,094029,2008,11,23,15.9,1,Y
IDCJAC0010,094029,2008,11,24,14.2,1,Y
IDCJAC0010,094029,2008,11,25,14.5,1,Y
IDCJAC0010,094029,2008,11,26,20.9,1,Y
IDCJAC0010,094029,2008,11,27,18.3,1,Y
IDCJAC0010,094029,2008,11,28,13.4,1,Y
IDCJAC0010,094029,2008,11,29,12.8,1,Y
IDCJAC0010,094029,2008,11,30,19.5,1,Y
IDCJAC0010,094029,2008,12,01,18.3,1,Y
IDCJAC0010,094029,2008,12,02,18.7,1,Y
IDCJAC0010,094029,2008,12,03,17.0,1,Y
IDCJAC0010,094029,2008,12,04,19.5,1,Y
IDCJAC0010,094029,2008,12,05,22.5,1,Y
IDCJAC0010,094029,2008,12,06,22.6,1,Y
IDCJAC0010,094029,2008,12,07,19.1,1,Y
IDCJAC0010,094029,2008,12,08,20.9,1,Y
IDCJAC0010,094029,2008,12,09,20.3,1,Y
IDCJAC0010,094029,2008,12,10,16.2,1,Y
IDCJAC0010,094029,2008,12,11,16.8,1,Y
IDCJAC0010,094029,2008,12,12,19.8,1,Y
IDCJAC0010,094029,2008,12,13,15.7,1,Y
IDCJAC0010,094029,2008,12,14,15.0,1,Y
IDCJAC0010,094029,2008,12,15,18.3,1,Y
IDCJAC0010,094029,2008,12,16,19.8,1,Y
IDCJAC0010,094029,2008,12,17,15.9,1,Y
IDCJAC0010,094029,2008,12,18,19.0,1,Y
IDCJAC0010,094029,2008,12,19,18.2,1,Y
IDCJAC0010,094029,2008,12,20,21.4,1,Y
IDCJAC0010,094029,2008,12,21,20.7,1,Y
IDCJAC0010,094029,2008,12,22,29.9,1,Y
IDCJAC0010,094029,2008,12,23,19.2,1,Y
IDCJAC0010,094029,2008,12,24,25.4,1,Y
IDCJAC0010,094029,2008,12,25,20.4,1,Y
IDCJAC0010,094029,2008,12,26,22.9,1,Y
IDCJAC0010,094029,2008,12,27,25.0,1,Y
IDCJAC0010,094029,2008,12,28,25.5,1,Y
IDCJAC0010,094029,2008,12,29,20.5,1,Y
IDCJAC0010,094029,2008,12,30,20.5,1,Y
IDCJAC0010,094029,2008,12,31,19.8,1,Y
